Match ID,Map ID,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Map VOD
ww2-anaheim-losersfinals-match-1,ww2-anaheim-losersfinals-match-1-map-3,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Capture The Flag,London Docks,3,3.0,1.0,Red Reserve,
ww2-anaheim-losersfinals-match-1,ww2-anaheim-losersfinals-match-1-map-4,13.0,Red Reserve,1.0,Luminosity Gaming,CWL Anaheim 2018,Hardpoint,Ardennes Forest,4,250.0,157.0,Red Reserve,
ww2-anaheim-grandfinals-match-1-1,ww2-anaheim-grandfinals-match-1-1-map-1,15.0,Rise Nation,13.0,Red Reserve,CWL Anaheim 2018,Hardpoint,Valkyrie,1,151.0,250.0,Red Reserve,
ww2-anaheim-grandfinals-match-1-1,ww2-anaheim-grandfinals-match-1-1-map-2,15.0,Rise Nation,13.0,Red Reserve,CWL Anaheim 2018,Search and Destroy,Ardennes Forest,2,4.0,6.0,Red Reserve,
ww2-anaheim-grandfinals-match-1-1,ww2-anaheim-grandfinals-match-1-1-map-3,15.0,Rise Nation,13.0,Red Reserve,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,3.0,1.0,Rise Nation,
ww2-anaheim-grandfinals-match-1-1,ww2-anaheim-grandfinals-match-1-1-map-4,15.0,Rise Nation,13.0,Red Reserve,CWL Anaheim 2018,Hardpoint,Ardennes Forest,4,177.0,250.0,Red Reserve,
ww2-anaheim-grandfinals-match-1-2,ww2-anaheim-grandfinals-match-1-2-map-1,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Hardpoint,Sainte Marie du Mont,1,250.0,220.0,Red Reserve,
ww2-anaheim-grandfinals-match-1-2,ww2-anaheim-grandfinals-match-1-2-map-2,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Search and Destroy,London Docks,2,3.0,6.0,Rise Nation,
ww2-anaheim-grandfinals-match-1-2,ww2-anaheim-grandfinals-match-1-2-map-3,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Capture The Flag,Flak Tower,3,2.0,3.0,Rise Nation,
ww2-anaheim-grandfinals-match-1-2,ww2-anaheim-grandfinals-match-1-2-map-4,13.0,Red Reserve,15.0,Rise Nation,CWL Anaheim 2018,Hardpoint,Gibraltar,4,246.0,250.0,Rise Nation,
ww2-s2w5-groupplay-match-1,ww2-s2w5-groupplay-match-1-map-1,13.0,Red Reserve,17.0,Echo Fox,Pro League Stage 2 Week 5,Hardpoint,London Docks,1,250.0,124.0,Red Reserve,
ww2-s2w5-groupplay-match-1,ww2-s2w5-groupplay-match-1-map-2,13.0,Red Reserve,17.0,Echo Fox,Pro League Stage 2 Week 5,Search and Destroy,Sainte Marie du Mont,2,6.0,3.0,Red Reserve,
ww2-s2w5-groupplay-match-1,ww2-s2w5-groupplay-match-1-map-3,13.0,Red Reserve,17.0,Echo Fox,Pro League Stage 2 Week 5,Capture The Flag,Flak Tower,3,1.0,2.0,Echo Fox,
ww2-s2w5-groupplay-match-1,ww2-s2w5-groupplay-match-1-map-4,13.0,Red Reserve,17.0,Echo Fox,Pro League Stage 2 Week 5,Hardpoint,Valkyrie,4,169.0,250.0,Echo Fox,
ww2-s2w5-groupplay-match-1,ww2-s2w5-groupplay-match-1-map-5,13.0,Red Reserve,17.0,Echo Fox,Pro League Stage 2 Week 5,Search and Destroy,Valkyrie,5,1.0,6.0,Echo Fox,
