Match ID,Map ID,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Mode,Map,Map Number,Team 1 Score,Team 2 Score,Map Winner,Map VOD
bo4-fortworth-losers2-match-4,bo4-fortworth-losers2-match-4-map-5,87,Gen.G,9,OpTic Gaming,CWL Fort Worth 2019,Search and Destroy,Arsenal,5,6,4,Gen.G,
bo4-fortworth-losers3-match-1,bo4-fortworth-losers3-match-1-map-1,32,Team Heretics,74,100 Thieves,CWL Fort Worth 2019,Hardpoint,Arsenal,1,121,250,100 Thieves,
bo4-fortworth-losers3-match-1,bo4-fortworth-losers3-match-1-map-2,32,Team Heretics,74,100 Thieves,CWL Fort Worth 2019,Search and Destroy,Frequency,2,4,6,100 Thieves,
bo4-fortworth-losers3-match-1,bo4-fortworth-losers3-match-1-map-3,32,Team Heretics,74,100 Thieves,CWL Fort Worth 2019,Control,Frequency,3,0,3,100 Thieves,
bo4-fortworth-losers3-match-2,bo4-fortworth-losers3-match-2-map-1,75,Team Reciprocity,87,Gen.G,CWL Fort Worth 2019,Hardpoint,Seaside,1,163,250,Gen.G,
bo4-fortworth-losers3-match-2,bo4-fortworth-losers3-match-2-map-2,75,Team Reciprocity,87,Gen.G,CWL Fort Worth 2019,Search and Destroy,Payload,2,6,4,Team Reciprocity,
bo4-fortworth-losers3-match-2,bo4-fortworth-losers3-match-2-map-3,75,Team Reciprocity,87,Gen.G,CWL Fort Worth 2019,Control,Gridlock,3,3,2,Team Reciprocity,
bo4-fortworth-losers3-match-2,bo4-fortworth-losers3-match-2-map-4,75,Team Reciprocity,87,Gen.G,CWL Fort Worth 2019,Hardpoint,Gridlock,4,194,250,Gen.G,
bo4-fortworth-losers3-match-2,bo4-fortworth-losers3-match-2-map-5,75,Team Reciprocity,87,Gen.G,CWL Fort Worth 2019,Search and Destroy,Frequency,5,6,5,Team Reciprocity,
bo4-fortworth-winners2-match-1,bo4-fortworth-winners2-match-1-map-1,1,Luminosity Gaming,10,Enigma6 Group,CWL Fort Worth 2019,Hardpoint,Frequency,1,250,149,Luminosity Gaming,
bo4-fortworth-winners2-match-1,bo4-fortworth-winners2-match-1-map-2,1,Luminosity Gaming,10,Enigma6 Group,CWL Fort Worth 2019,Search and Destroy,Payload,2,6,1,Luminosity Gaming,
bo4-fortworth-winners2-match-1,bo4-fortworth-winners2-match-1-map-3,1,Luminosity Gaming,10,Enigma6 Group,CWL Fort Worth 2019,Control,Frequency,3,3,1,Luminosity Gaming,
bo4-fortworth-winners2-match-2,bo4-fortworth-winners2-match-2-map-1,7,Splyce,13,Red Reserve,CWL Fort Worth 2019,Hardpoint,Arsenal,1,250,218,Splyce,
bo4-fortworth-winners2-match-2,bo4-fortworth-winners2-match-2-map-2,7,Splyce,13,Red Reserve,CWL Fort Worth 2019,Search and Destroy,Frequency,2,6,2,Splyce,
bo4-fortworth-winners2-match-2,bo4-fortworth-winners2-match-2-map-3,7,Splyce,13,Red Reserve,CWL Fort Worth 2019,Control,Gridlock,3,3,1,Splyce,
bo4-fortworth-losers4-match-1,bo4-fortworth-losers4-match-1-map-1,10,Enigma6 Group,74,100 Thieves,CWL Fort Worth 2019,Hardpoint,Frequency,1,221,250,100 Thieves,
bo4-fortworth-losers4-match-1,bo4-fortworth-losers4-match-1-map-2,10,Enigma6 Group,74,100 Thieves,CWL Fort Worth 2019,Search and Destroy,Payload,2,1,6,100 Thieves,
bo4-fortworth-losers4-match-1,bo4-fortworth-losers4-match-1-map-3,10,Enigma6 Group,74,100 Thieves,CWL Fort Worth 2019,Control,Frequency,3,3,0,Enigma6 Group,
bo4-fortworth-losers4-match-1,bo4-fortworth-losers4-match-1-map-4,10,Enigma6 Group,74,100 Thieves,CWL Fort Worth 2019,Hardpoint,Arsenal,4,173,250,100 Thieves,
bo4-fortworth-losers4-match-2,bo4-fortworth-losers4-match-2-map-1,13,Red Reserve,75,Team Reciprocity,CWL Fort Worth 2019,Hardpoint,Arsenal,1,166,250,Team Reciprocity,
bo4-fortworth-losers4-match-2,bo4-fortworth-losers4-match-2-map-2,13,Red Reserve,75,Team Reciprocity,CWL Fort Worth 2019,Search and Destroy,Gridlock,2,6,1,Red Reserve,
bo4-fortworth-losers4-match-2,bo4-fortworth-losers4-match-2-map-3,13,Red Reserve,75,Team Reciprocity,CWL Fort Worth 2019,Control,Gridlock,3,2,3,Team Reciprocity,
bo4-fortworth-losers4-match-2,bo4-fortworth-losers4-match-2-map-4,13,Red Reserve,75,Team Reciprocity,CWL Fort Worth 2019,Hardpoint,Frequency,4,250,228,Red Reserve,
bo4-fortworth-losers4-match-2,bo4-fortworth-losers4-match-2-map-5,13,Red Reserve,75,Team Reciprocity,CWL Fort Worth 2019,Search and Destroy,Payload,5,2,6,Team Reciprocity,
bo4-fortworth-losers5-match-1,bo4-fortworth-losers5-match-1-map-1,74,100 Thieves,75,Team Reciprocity,CWL Fort Worth 2019,Hardpoint,Arsenal,1,234,250,Team Reciprocity,
bo4-fortworth-losers5-match-1,bo4-fortworth-losers5-match-1-map-2,74,100 Thieves,75,Team Reciprocity,CWL Fort Worth 2019,Search and Destroy,Gridlock,2,2,6,Team Reciprocity,
bo4-fortworth-losers5-match-1,bo4-fortworth-losers5-match-1-map-3,74,100 Thieves,75,Team Reciprocity,CWL Fort Worth 2019,Control,Arsenal,3,3,2,100 Thieves,
bo4-fortworth-losers5-match-1,bo4-fortworth-losers5-match-1-map-4,74,100 Thieves,75,Team Reciprocity,CWL Fort Worth 2019,Hardpoint,Seaside,4,217,250,Team Reciprocity,
bo4-fortworth-winnersfinals-match-1,bo4-fortworth-winnersfinals-match-1-map-1,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Hardpoint,Arsenal,1,250,149,Luminosity Gaming,
bo4-fortworth-winnersfinals-match-1,bo4-fortworth-winnersfinals-match-1-map-2,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Search and Destroy,Hacienda,2,3,6,Splyce,
bo4-fortworth-winnersfinals-match-1,bo4-fortworth-winnersfinals-match-1-map-3,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Control,Gridlock,3,3,2,Luminosity Gaming,
bo4-fortworth-winnersfinals-match-1,bo4-fortworth-winnersfinals-match-1-map-4,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Hardpoint,Seaside,4,250,170,Luminosity Gaming,
bo4-fortworth-losersfinals-match-1,bo4-fortworth-losersfinals-match-1-map-1,7,Splyce,75,Team Reciprocity,CWL Fort Worth 2019,Hardpoint,Gridlock,1,208,250,Team Reciprocity,
bo4-fortworth-losersfinals-match-1,bo4-fortworth-losersfinals-match-1-map-2,7,Splyce,75,Team Reciprocity,CWL Fort Worth 2019,Search and Destroy,Payload,2,2,6,Team Reciprocity,
bo4-fortworth-losersfinals-match-1,bo4-fortworth-losersfinals-match-1-map-3,7,Splyce,75,Team Reciprocity,CWL Fort Worth 2019,Control,Frequency,3,3,1,Splyce,
bo4-fortworth-losersfinals-match-1,bo4-fortworth-losersfinals-match-1-map-4,7,Splyce,75,Team Reciprocity,CWL Fort Worth 2019,Hardpoint,Frequency,4,250,179,Splyce,
bo4-fortworth-losersfinals-match-1,bo4-fortworth-losersfinals-match-1-map-5,7,Splyce,75,Team Reciprocity,CWL Fort Worth 2019,Search and Destroy,Frequency,5,6,4,Splyce,
bo4-fortworth-grandfinals-match-1,bo4-fortworth-grandfinals-match-1-map-1,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Hardpoint,Frequency,1,250,160,Luminosity Gaming,
bo4-fortworth-grandfinals-match-1,bo4-fortworth-grandfinals-match-1-map-2,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Search and Destroy,Arsenal,2,6,3,Luminosity Gaming,
bo4-fortworth-grandfinals-match-1,bo4-fortworth-grandfinals-match-1-map-3,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Control,Frequency,3,2,3,Splyce,
bo4-fortworth-grandfinals-match-1,bo4-fortworth-grandfinals-match-1-map-4,1,Luminosity Gaming,7,Splyce,CWL Fort Worth 2019,Hardpoint,Hacienda,4,250,226,Luminosity Gaming,
bo4-plweek5-groupplay-match-1,bo4-plweek5-groupplay-match-1-map-1,71,UYU,32,Team Heretics,Pro League Week 5,Hardpoint,Seaside,1,250,220,UYU,
bo4-plweek5-groupplay-match-1,bo4-plweek5-groupplay-match-1-map-2,71,UYU,32,Team Heretics,Pro League Week 5,Search and Destroy,Hacienda,2,6,5,UYU,
bo4-plweek5-groupplay-match-1,bo4-plweek5-groupplay-match-1-map-3,71,UYU,32,Team Heretics,Pro League Week 5,Control,Seaside,3,3,0,UYU,
bo4-plweek5-groupplay-match-2,bo4-plweek5-groupplay-match-2-map-1,78,Excelerate Gaming,13,Red Reserve,Pro League Week 5,Hardpoint,Frequency,1,250,166,Excelerate Gaming,
bo4-plweek5-groupplay-match-2,bo4-plweek5-groupplay-match-2-map-2,78,Excelerate Gaming,13,Red Reserve,Pro League Week 5,Search and Destroy,Gridlock,2,6,3,Excelerate Gaming,
bo4-plweek5-groupplay-match-2,bo4-plweek5-groupplay-match-2-map-3,78,Excelerate Gaming,13,Red Reserve,Pro League Week 5,Control,Gridlock,3,1,3,Red Reserve,
bo4-plweek5-groupplay-match-2,bo4-plweek5-groupplay-match-2-map-4,78,Excelerate Gaming,13,Red Reserve,Pro League Week 5,Hardpoint,Arsenal,4,180,250,Red Reserve,
bo4-plweek5-groupplay-match-2,bo4-plweek5-groupplay-match-2-map-5,78,Excelerate Gaming,13,Red Reserve,Pro League Week 5,Search and Destroy,Arsenal,5,3,6,Red Reserve,
bo4-plweek5-groupplay-match-3,bo4-plweek5-groupplay-match-3-map-1,12,Team Envy,1,Luminosity Gaming,Pro League Week 5,Hardpoint,Seaside,1,117,250,Luminosity Gaming,
bo4-plweek5-groupplay-match-3,bo4-plweek5-groupplay-match-3-map-2,12,Team Envy,1,Luminosity Gaming,Pro League Week 5,Search and Destroy,Payload,2,2,6,Luminosity Gaming,
bo4-plweek5-groupplay-match-3,bo4-plweek5-groupplay-match-3-map-3,12,Team Envy,1,Luminosity Gaming,Pro League Week 5,Control,Gridlock,3,3,1,Team Envy,
bo4-plweek5-groupplay-match-3,bo4-plweek5-groupplay-match-3-map-4,12,Team Envy,1,Luminosity Gaming,Pro League Week 5,Hardpoint,Frequency,4,250,174,Team Envy,
bo4-plweek5-groupplay-match-3,bo4-plweek5-groupplay-match-3-map-5,12,Team Envy,1,Luminosity Gaming,Pro League Week 5,Search and Destroy,Gridlock,5,6,5,Team Envy,
bo4-plweek5-groupplay-match-4,bo4-plweek5-groupplay-match-4-map-1,6,Evil Geniuses,5,eUnited,Pro League Week 5,Hardpoint,Hacienda,1,220,250,eUnited,
bo4-plweek5-groupplay-match-4,bo4-plweek5-groupplay-match-4-map-2,6,Evil Geniuses,5,eUnited,Pro League Week 5,Search and Destroy,Gridlock,2,6,5,Evil Geniuses,
bo4-plweek5-groupplay-match-4,bo4-plweek5-groupplay-match-4-map-3,6,Evil Geniuses,5,eUnited,Pro League Week 5,Control,Seaside,3,1,3,eUnited,
bo4-plweek5-groupplay-match-4,bo4-plweek5-groupplay-match-4-map-4,6,Evil Geniuses,5,eUnited,Pro League Week 5,Hardpoint,Gridlock,4,250,101,Evil Geniuses,
bo4-plweek5-groupplay-match-4,bo4-plweek5-groupplay-match-4-map-5,6,Evil Geniuses,5,eUnited,Pro League Week 5,Search and Destroy,Hacienda,5,3,6,eUnited,
bo4-plweek5-groupplay-match-5,bo4-plweek5-groupplay-match-5-map-1,32,Team Heretics,6,Evil Geniuses,Pro League Week 5,Hardpoint,Frequency,1,198,250,Evil Geniuses,
bo4-plweek5-groupplay-match-5,bo4-plweek5-groupplay-match-5-map-2,32,Team Heretics,6,Evil Geniuses,Pro League Week 5,Search and Destroy,Gridlock,2,5,6,Evil Geniuses,
bo4-plweek5-groupplay-match-5,bo4-plweek5-groupplay-match-5-map-3,32,Team Heretics,6,Evil Geniuses,Pro League Week 5,Control,Frequency,3,3,0,Team Heretics,
bo4-plweek5-groupplay-match-5,bo4-plweek5-groupplay-match-5-map-4,32,Team Heretics,6,Evil Geniuses,Pro League Week 5,Hardpoint,Seaside,4,250,143,Team Heretics,
bo4-plweek5-groupplay-match-5,bo4-plweek5-groupplay-match-5-map-5,32,Team Heretics,6,Evil Geniuses,Pro League Week 5,Search and Destroy,Frequency,5,6,4,Team Heretics,
bo4-plweek5-groupplay-match-6,bo4-plweek5-groupplay-match-6-map-1,5,eUnited,71,UYU,Pro League Week 5,Hardpoint,Arsenal,1,250,239,eUnited,
bo4-plweek5-groupplay-match-6,bo4-plweek5-groupplay-match-6-map-2,5,eUnited,71,UYU,Pro League Week 5,Search and Destroy,Payload,2,6,5,eUnited,
bo4-plweek5-groupplay-match-6,bo4-plweek5-groupplay-match-6-map-3,5,eUnited,71,UYU,Pro League Week 5,Control,Gridlock,3,3,0,eUnited,
bo4-plweek5-groupplay-match-7,bo4-plweek5-groupplay-match-7-map-1,1,Luminosity Gaming,78,Excelerate Gaming,Pro League Week 5,Hardpoint,Frequency,1,250,159,Luminosity Gaming,
bo4-plweek5-groupplay-match-7,bo4-plweek5-groupplay-match-7-map-2,1,Luminosity Gaming,78,Excelerate Gaming,Pro League Week 5,Search and Destroy,Payload,2,3,6,Excelerate Gaming,
bo4-plweek5-groupplay-match-7,bo4-plweek5-groupplay-match-7-map-3,1,Luminosity Gaming,78,Excelerate Gaming,Pro League Week 5,Control,Gridlock,3,3,0,Luminosity Gaming,
bo4-plweek5-groupplay-match-7,bo4-plweek5-groupplay-match-7-map-4,1,Luminosity Gaming,78,Excelerate Gaming,Pro League Week 5,Hardpoint,Arsenal,4,180,250,Excelerate Gaming,
bo4-plweek5-groupplay-match-7,bo4-plweek5-groupplay-match-7-map-5,1,Luminosity Gaming,78,Excelerate Gaming,Pro League Week 5,Search and Destroy,Gridlock,5,6,2,Luminosity Gaming,
bo4-plweek5-groupplay-match-8,bo4-plweek5-groupplay-match-8-map-1,13,Red Reserve,12,Team Envy,Pro League Week 5,Hardpoint,Hacienda,1,250,222,Red Reserve,
bo4-plweek5-groupplay-match-8,bo4-plweek5-groupplay-match-8-map-2,13,Red Reserve,12,Team Envy,Pro League Week 5,Search and Destroy,Gridlock,2,3,6,Team Envy,
bo4-plweek5-groupplay-match-8,bo4-plweek5-groupplay-match-8-map-3,13,Red Reserve,12,Team Envy,Pro League Week 5,Control,Gridlock,3,2,3,Team Envy,
bo4-plweek5-groupplay-match-8,bo4-plweek5-groupplay-match-8-map-4,13,Red Reserve,12,Team Envy,Pro League Week 5,Hardpoint,Frequency,4,250,204,Red Reserve,
bo4-plweek5-groupplay-match-8,bo4-plweek5-groupplay-match-8-map-5,13,Red Reserve,12,Team Envy,Pro League Week 5,Search and Destroy,Hacienda,5,2,6,Team Envy,
bo4-plweek5-groupplay-match-9,bo4-plweek5-groupplay-match-9-map-1,13,Red Reserve,32,Team Heretics,Pro League Week 5,Hardpoint,Hacienda,1,204,250,Team Heretics,
bo4-plweek5-groupplay-match-9,bo4-plweek5-groupplay-match-9-map-2,13,Red Reserve,32,Team Heretics,Pro League Week 5,Search and Destroy,Gridlock,2,4,6,Team Heretics,
bo4-plweek5-groupplay-match-9,bo4-plweek5-groupplay-match-9-map-3,13,Red Reserve,32,Team Heretics,Pro League Week 5,Control,Gridlock,3,2,3,Team Heretics,
bo4-plweek5-groupplay-match-10,bo4-plweek5-groupplay-match-10-map-1,78,Excelerate Gaming,71,UYU,Pro League Week 5,Hardpoint,Arsenal,1,250,98,Excelerate Gaming,
bo4-plweek5-groupplay-match-10,bo4-plweek5-groupplay-match-10-map-2,78,Excelerate Gaming,71,UYU,Pro League Week 5,Search and Destroy,Payload,2,6,3,Excelerate Gaming,
bo4-plweek5-groupplay-match-10,bo4-plweek5-groupplay-match-10-map-3,78,Excelerate Gaming,71,UYU,Pro League Week 5,Control,Gridlock,3,3,1,Excelerate Gaming,
bo4-plweek5-groupplay-match-11,bo4-plweek5-groupplay-match-11-map-1,12,Team Envy,6,Evil Geniuses,Pro League Week 5,Hardpoint,Frequency,1,250,204,Team Envy,
bo4-plweek5-groupplay-match-11,bo4-plweek5-groupplay-match-11-map-2,12,Team Envy,6,Evil Geniuses,Pro League Week 5,Search and Destroy,Frequency,2,5,6,Evil Geniuses,
bo4-plweek5-groupplay-match-11,bo4-plweek5-groupplay-match-11-map-3,12,Team Envy,6,Evil Geniuses,Pro League Week 5,Control,Gridlock,3,0,3,Evil Geniuses,
bo4-plweek5-groupplay-match-11,bo4-plweek5-groupplay-match-11-map-4,12,Team Envy,6,Evil Geniuses,Pro League Week 5,Hardpoint,Hacienda,4,226,250,Evil Geniuses,
bo4-plweek5-groupplay-match-12,bo4-plweek5-groupplay-match-12-map-1,1,Luminosity Gaming,5,eUnited,Pro League Week 5,Hardpoint,Frequency,1,250,214,Luminosity Gaming,
bo4-plweek5-groupplay-match-12,bo4-plweek5-groupplay-match-12-map-2,1,Luminosity Gaming,5,eUnited,Pro League Week 5,Search and Destroy,Arsenal,2,5,6,eUnited,
bo4-plweek5-groupplay-match-12,bo4-plweek5-groupplay-match-12-map-3,1,Luminosity Gaming,5,eUnited,Pro League Week 5,Control,Gridlock,3,0,3,eUnited,
bo4-plweek5-groupplay-match-12,bo4-plweek5-groupplay-match-12-map-4,1,Luminosity Gaming,5,eUnited,Pro League Week 5,Hardpoint,Arsenal,4,250,208,Luminosity Gaming,
bo4-plweek5-groupplay-match-12,bo4-plweek5-groupplay-match-12-map-5,1,Luminosity Gaming,5,eUnited,Pro League Week 5,Search and Destroy,Hacienda,5,6,2,Luminosity Gaming,
bo4-plweek5-groupplay-match-13,bo4-plweek5-groupplay-match-13-map-1,71,UYU,12,Team Envy,Pro League Week 5,Hardpoint,Seaside,1,231,250,Team Envy,
bo4-plweek5-groupplay-match-13,bo4-plweek5-groupplay-match-13-map-2,71,UYU,12,Team Envy,Pro League Week 5,Search and Destroy,Gridlock,2,4,6,Team Envy,
bo4-plweek5-groupplay-match-13,bo4-plweek5-groupplay-match-13-map-3,71,UYU,12,Team Envy,Pro League Week 5,Control,Arsenal,3,1,3,Team Envy,
bo4-plweek5-groupplay-match-14,bo4-plweek5-groupplay-match-14-map-1,6,Evil Geniuses,78,Excelerate Gaming,Pro League Week 5,Hardpoint,Gridlock,1,71,250,Excelerate Gaming,
bo4-plweek5-groupplay-match-14,bo4-plweek5-groupplay-match-14-map-2,6,Evil Geniuses,78,Excelerate Gaming,Pro League Week 5,Search and Destroy,Gridlock,2,3,6,Excelerate Gaming,
bo4-plweek5-groupplay-match-14,bo4-plweek5-groupplay-match-14-map-3,6,Evil Geniuses,78,Excelerate Gaming,Pro League Week 5,Control,Gridlock,3,1,3,Excelerate Gaming,
bo4-plweek5-groupplay-match-15,bo4-plweek5-groupplay-match-15-map-1,5,eUnited,13,Red Reserve,Pro League Week 5,Hardpoint,Frequency,1,250,145,eUnited,
bo4-plweek5-groupplay-match-15,bo4-plweek5-groupplay-match-15-map-2,5,eUnited,13,Red Reserve,Pro League Week 5,Search and Destroy,Payload,2,2,6,Red Reserve,
bo4-plweek5-groupplay-match-15,bo4-plweek5-groupplay-match-15-map-3,5,eUnited,13,Red Reserve,Pro League Week 5,Control,Frequency,3,2,3,Red Reserve,
bo4-plweek5-groupplay-match-15,bo4-plweek5-groupplay-match-15-map-4,5,eUnited,13,Red Reserve,Pro League Week 5,Hardpoint,Gridlock,4,250,228,eUnited,
bo4-plweek5-groupplay-match-15,bo4-plweek5-groupplay-match-15-map-5,5,eUnited,13,Red Reserve,Pro League Week 5,Search and Destroy,Arsenal,5,6,1,eUnited,
bo4-plweek5-groupplay-match-16,bo4-plweek5-groupplay-match-16-map-1,32,Team Heretics,1,Luminosity Gaming,Pro League Week 5,Hardpoint,Hacienda,1,250,144,Team Heretics,
bo4-plweek5-groupplay-match-16,bo4-plweek5-groupplay-match-16-map-2,32,Team Heretics,1,Luminosity Gaming,Pro League Week 5,Search and Destroy,Gridlock,2,1,6,Luminosity Gaming,
bo4-plweek5-groupplay-match-16,bo4-plweek5-groupplay-match-16-map-3,32,Team Heretics,1,Luminosity Gaming,Pro League Week 5,Control,Gridlock,3,3,0,Team Heretics,
bo4-plweek5-groupplay-match-16,bo4-plweek5-groupplay-match-16-map-4,32,Team Heretics,1,Luminosity Gaming,Pro League Week 5,Hardpoint,Frequency,4,144,250,Luminosity Gaming,
bo4-plweek5-groupplay-match-16,bo4-plweek5-groupplay-match-16-map-5,32,Team Heretics,1,Luminosity Gaming,Pro League Week 5,Search and Destroy,Hacienda,5,6,4,Team Heretics,
bo4-plweek6-groupplay-match-1,bo4-plweek6-groupplay-match-1-map-1,88,Denial Esports,87,Gen.G,Pro League Week 6,Hardpoint,Seaside,1,250,178,Denial Esports,
bo4-plweek6-groupplay-match-1,bo4-plweek6-groupplay-match-1-map-2,88,Denial Esports,87,Gen.G,Pro League Week 6,Search and Destroy,Arsenal,2,0,6,Gen.G,
bo4-plweek6-groupplay-match-1,bo4-plweek6-groupplay-match-1-map-3,88,Denial Esports,87,Gen.G,Pro League Week 6,Control,Frequency,3,1,3,Gen.G,
bo4-plweek6-groupplay-match-1,bo4-plweek6-groupplay-match-1-map-4,88,Denial Esports,87,Gen.G,Pro League Week 6,Hardpoint,Hacienda,4,178,250,Gen.G,
bo4-plweek6-groupplay-match-2,bo4-plweek6-groupplay-match-2-map-1,83,Midnight Esports,7,Splyce,Pro League Week 6,Hardpoint,Hacienda,1,243,250,Splyce,
bo4-plweek6-groupplay-match-2,bo4-plweek6-groupplay-match-2-map-2,83,Midnight Esports,7,Splyce,Pro League Week 6,Search and Destroy,Frequency,2,3,6,Splyce,
bo4-plweek6-groupplay-match-2,bo4-plweek6-groupplay-match-2-map-3,83,Midnight Esports,7,Splyce,Pro League Week 6,Control,Arsenal,3,3,2,Midnight Esports,
bo4-plweek6-groupplay-match-2,bo4-plweek6-groupplay-match-2-map-4,83,Midnight Esports,7,Splyce,Pro League Week 6,Hardpoint,Arsenal,4,171,250,Splyce,
bo4-plweek6-groupplay-match-3,bo4-plweek6-groupplay-match-3-map-1,10,Enigma6 Group,9,OpTic Gaming,Pro League Week 6,Hardpoint,Seaside,1,189,250,OpTic Gaming,
bo4-plweek6-groupplay-match-3,bo4-plweek6-groupplay-match-3-map-2,10,Enigma6 Group,9,OpTic Gaming,Pro League Week 6,Search and Destroy,Hacienda,2,6,2,Enigma6 Group,
bo4-plweek6-groupplay-match-3,bo4-plweek6-groupplay-match-3-map-3,10,Enigma6 Group,9,OpTic Gaming,Pro League Week 6,Control,Frequency,3,3,0,Enigma6 Group,
bo4-plweek6-groupplay-match-3,bo4-plweek6-groupplay-match-3-map-4,10,Enigma6 Group,9,OpTic Gaming,Pro League Week 6,Hardpoint,Frequency,4,84,250,OpTic Gaming,
bo4-plweek6-groupplay-match-3,bo4-plweek6-groupplay-match-3-map-5,10,Enigma6 Group,9,OpTic Gaming,Pro League Week 6,Search and Destroy,Payload,5,1,6,OpTic Gaming,
bo4-plweek6-groupplay-match-4,bo4-plweek6-groupplay-match-4-map-1,75,Team Reciprocity,74,100 Thieves,Pro League Week 6,Hardpoint,Gridlock,1,249,250,100 Thieves,
bo4-plweek6-groupplay-match-4,bo4-plweek6-groupplay-match-4-map-2,75,Team Reciprocity,74,100 Thieves,Pro League Week 6,Search and Destroy,Arsenal,2,5,6,100 Thieves,
bo4-plweek6-groupplay-match-4,bo4-plweek6-groupplay-match-4-map-3,75,Team Reciprocity,74,100 Thieves,Pro League Week 6,Control,Seaside,3,0,3,100 Thieves,
bo4-plweek6-groupplay-match-5,bo4-plweek6-groupplay-match-5-map-1,9,OpTic Gaming,88,Denial Esports,Pro League Week 6,Hardpoint,Frequency,1,239,250,Denial Esports,
bo4-plweek6-groupplay-match-5,bo4-plweek6-groupplay-match-5-map-2,9,OpTic Gaming,88,Denial Esports,Pro League Week 6,Search and Destroy,Frequency,2,6,4,OpTic Gaming,
bo4-plweek6-groupplay-match-5,bo4-plweek6-groupplay-match-5-map-3,9,OpTic Gaming,88,Denial Esports,Pro League Week 6,Control,Frequency,3,1,3,Denial Esports,
bo4-plweek6-groupplay-match-5,bo4-plweek6-groupplay-match-5-map-4,9,OpTic Gaming,88,Denial Esports,Pro League Week 6,Hardpoint,Seaside,4,250,93,OpTic Gaming,
bo4-plweek6-groupplay-match-5,bo4-plweek6-groupplay-match-5-map-5,9,OpTic Gaming,88,Denial Esports,Pro League Week 6,Search and Destroy,Payload,5,6,5,OpTic Gaming,
bo4-plweek6-groupplay-match-6,bo4-plweek6-groupplay-match-6-map-1,75,Team Reciprocity,10,Enigma6 Group,Pro League Week 6,Hardpoint,Gridlock,1,250,179,Team Reciprocity,
bo4-plweek6-groupplay-match-6,bo4-plweek6-groupplay-match-6-map-2,75,Team Reciprocity,10,Enigma6 Group,Pro League Week 6,Search and Destroy,Arsenal,2,3,6,Enigma6 Group,
bo4-plweek6-groupplay-match-6,bo4-plweek6-groupplay-match-6-map-3,75,Team Reciprocity,10,Enigma6 Group,Pro League Week 6,Control,Arsenal,3,2,3,Enigma6 Group,
bo4-plweek6-groupplay-match-6,bo4-plweek6-groupplay-match-6-map-4,75,Team Reciprocity,10,Enigma6 Group,Pro League Week 6,Hardpoint,Arsenal,4,250,135,Team Reciprocity,
bo4-plweek6-groupplay-match-6,bo4-plweek6-groupplay-match-6-map-5,75,Team Reciprocity,10,Enigma6 Group,Pro League Week 6,Search and Destroy,Gridlock,5,6,4,Team Reciprocity,
bo4-plweek6-groupplay-match-7,bo4-plweek6-groupplay-match-7-map-1,74,100 Thieves,83,Midnight Esports,Pro League Week 6,Hardpoint,Arsenal,1,225,250,Midnight Esports,
bo4-plweek6-groupplay-match-7,bo4-plweek6-groupplay-match-7-map-2,74,100 Thieves,83,Midnight Esports,Pro League Week 6,Search and Destroy,Arsenal,2,1,6,Midnight Esports,
bo4-plweek6-groupplay-match-7,bo4-plweek6-groupplay-match-7-map-3,74,100 Thieves,83,Midnight Esports,Pro League Week 6,Control,Frequency,3,3,0,100 Thieves,
bo4-plweek6-groupplay-match-7,bo4-plweek6-groupplay-match-7-map-4,74,100 Thieves,83,Midnight Esports,Pro League Week 6,Hardpoint,Seaside,4,250,124,100 Thieves,
bo4-plweek6-groupplay-match-7,bo4-plweek6-groupplay-match-7-map-5,74,100 Thieves,83,Midnight Esports,Pro League Week 6,Search and Destroy,Payload,5,2,6,Midnight Esports,
bo4-plweek6-groupplay-match-8,bo4-plweek6-groupplay-match-8-map-1,7,Splyce,87,Gen.G,Pro League Week 6,Hardpoint,Hacienda,1,220,250,Gen.G,
bo4-plweek6-groupplay-match-8,bo4-plweek6-groupplay-match-8-map-2,7,Splyce,87,Gen.G,Pro League Week 6,Search and Destroy,Payload,2,5,6,Gen.G,
bo4-plweek6-groupplay-match-8,bo4-plweek6-groupplay-match-8-map-3,7,Splyce,87,Gen.G,Pro League Week 6,Control,Frequency,3,3,1,Splyce,
bo4-plweek6-groupplay-match-8,bo4-plweek6-groupplay-match-8-map-4,7,Splyce,87,Gen.G,Pro League Week 6,Hardpoint,Frequency,4,196,250,Gen.G,
bo4-plweek6-groupplay-match-9,bo4-plweek6-groupplay-match-9-map-1,10,Enigma6 Group,83,Midnight Esports,Pro League Week 6,Hardpoint,Arsenal,1,99,250,Midnight Esports,
bo4-plweek6-groupplay-match-9,bo4-plweek6-groupplay-match-9-map-2,10,Enigma6 Group,83,Midnight Esports,Pro League Week 6,Search and Destroy,Hacienda,2,5,6,Midnight Esports,
