Match ID,Map ID,Event,Team ID,Team,Opponent ID,Opponent,Mode,Map,Player ID,Player,Kills,Deaths,K/D,Engagements,Difference,Map Result
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,74.0,100 Thieves,5.0,eUnited,Control,Gridlock,1,Kenny,17.0,15.0,1.13,32.0,2.0,Win
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,74.0,100 Thieves,5.0,eUnited,Control,Gridlock,13,Octane,16.0,11.0,1.45,27.0,5.0,Win
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,74.0,100 Thieves,5.0,eUnited,Control,Gridlock,8,Priestahh,13.0,15.0,0.87,28.0,-2.0,Win
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,74.0,100 Thieves,5.0,eUnited,Control,Gridlock,3,SlasheR,18.0,10.0,1.8,28.0,8.0,Win
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,5.0,eUnited,74.0,100 Thieves,Control,Gridlock,28,aBeZy,14.0,20.0,0.7,34.0,-6.0,Loss
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,5.0,eUnited,74.0,100 Thieves,Control,Gridlock,25,Arcitys,9.0,18.0,0.5,27.0,-9.0,Loss
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,5.0,eUnited,74.0,100 Thieves,Control,Gridlock,42,Clayster,17.0,16.0,1.06,33.0,1.0,Loss
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,5.0,eUnited,74.0,100 Thieves,Control,Gridlock,14,Prestinni,13.0,17.0,0.76,30.0,-4.0,Loss
bo4-london-winners1-match-3,bo4-london-winners1-match-3-map-3,CWL London 2019,5.0,eUnited,74.0,100 Thieves,Control,Gridlock,27,Simp,11.0,9.0,1.22,20.0,2.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,87.0,Gen.G,71.0,UYU,Hardpoint,Frequency,23,Envoy,29.0,19.0,1.53,48.0,10.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,87.0,Gen.G,71.0,UYU,Hardpoint,Frequency,55,Havok,16.0,23.0,0.7,39.0,-7.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,87.0,Gen.G,71.0,UYU,Hardpoint,Frequency,7,majormaniak,26.0,20.0,1.3,46.0,6.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,87.0,Gen.G,71.0,UYU,Hardpoint,Frequency,66,Maux,18.0,19.0,0.95,37.0,-1.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,87.0,Gen.G,71.0,UYU,Hardpoint,Frequency,95,Nagafen,26.0,19.0,1.37,45.0,7.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,71.0,UYU,87.0,Gen.G,Hardpoint,Frequency,103,Mayhem,18.0,24.0,0.75,42.0,-6.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,71.0,UYU,87.0,Gen.G,Hardpoint,Frequency,35,Methodz,14.0,25.0,0.56,39.0,-11.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,71.0,UYU,87.0,Gen.G,Hardpoint,Frequency,154,Parzelion,21.0,21.0,1.0,42.0,0.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,71.0,UYU,87.0,Gen.G,Hardpoint,Frequency,88,Proto,17.0,21.0,0.81,38.0,-4.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-1,CWL London 2019,71.0,UYU,87.0,Gen.G,Hardpoint,Frequency,123,Royalty,30.0,24.0,1.25,54.0,6.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,87.0,Gen.G,71.0,UYU,Search and Destroy,Gridlock,23,Envoy,10.0,4.0,2.5,14.0,6.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,87.0,Gen.G,71.0,UYU,Search and Destroy,Gridlock,55,Havok,3.0,5.0,0.6,8.0,-2.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,87.0,Gen.G,71.0,UYU,Search and Destroy,Gridlock,7,majormaniak,8.0,6.0,1.33,14.0,2.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,87.0,Gen.G,71.0,UYU,Search and Destroy,Gridlock,66,Maux,9.0,3.0,3.0,12.0,6.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,87.0,Gen.G,71.0,UYU,Search and Destroy,Gridlock,95,Nagafen,3.0,6.0,0.5,9.0,-3.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,71.0,UYU,87.0,Gen.G,Search and Destroy,Gridlock,103,Mayhem,4.0,7.0,0.57,11.0,-3.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,71.0,UYU,87.0,Gen.G,Search and Destroy,Gridlock,35,Methodz,3.0,7.0,0.43,10.0,-4.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,71.0,UYU,87.0,Gen.G,Search and Destroy,Gridlock,154,Parzelion,5.0,7.0,0.71,12.0,-2.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,71.0,UYU,87.0,Gen.G,Search and Destroy,Gridlock,88,Proto,4.0,7.0,0.57,11.0,-3.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-2,CWL London 2019,71.0,UYU,87.0,Gen.G,Search and Destroy,Gridlock,123,Royalty,8.0,6.0,1.33,14.0,2.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,87.0,Gen.G,71.0,UYU,Control,Frequency,23,Envoy,17.0,11.0,1.55,28.0,6.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,87.0,Gen.G,71.0,UYU,Control,Frequency,55,Havok,15.0,14.0,1.07,29.0,1.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,87.0,Gen.G,71.0,UYU,Control,Frequency,7,majormaniak,21.0,11.0,1.91,32.0,10.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,87.0,Gen.G,71.0,UYU,Control,Frequency,66,Maux,12.0,15.0,0.8,27.0,-3.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,87.0,Gen.G,71.0,UYU,Control,Frequency,95,Nagafen,12.0,14.0,0.86,26.0,-2.0,Win
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,71.0,UYU,87.0,Gen.G,Control,Frequency,103,Mayhem,10.0,15.0,0.67,25.0,-5.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,71.0,UYU,87.0,Gen.G,Control,Frequency,35,Methodz,16.0,17.0,0.94,33.0,-1.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,71.0,UYU,87.0,Gen.G,Control,Frequency,154,Parzelion,11.0,14.0,0.79,25.0,-3.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,71.0,UYU,87.0,Gen.G,Control,Frequency,88,Proto,16.0,14.0,1.14,30.0,2.0,Loss
bo4-london-winners1-match-4,bo4-london-winners1-match-4-map-3,CWL London 2019,71.0,UYU,87.0,Gen.G,Control,Frequency,123,Royalty,12.0,17.0,0.71,29.0,-5.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Arsenal,46,Dylan,23.0,27.0,0.85,50.0,-4.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Arsenal,47,Seany,24.0,23.0,1.04,47.0,1.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Arsenal,121,Tommey,16.0,30.0,0.53,46.0,-14.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Arsenal,72,Wuskin,20.0,21.0,0.95,41.0,-1.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Arsenal,49,Zed,27.0,23.0,1.17,50.0,4.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Arsenal,103,Mayhem,22.0,24.0,0.92,46.0,-2.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Arsenal,35,Methodz,18.0,21.0,0.86,39.0,-3.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Arsenal,154,Parzelion,35.0,20.0,1.75,55.0,15.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Arsenal,88,Proto,26.0,16.0,1.62,42.0,10.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-1,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Arsenal,123,Royalty,23.0,29.0,0.79,52.0,-6.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Search and Destroy,Payload,46,Dylan,9.0,7.0,1.29,16.0,2.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Search and Destroy,Payload,47,Seany,13.0,5.0,2.6,18.0,8.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Search and Destroy,Payload,121,Tommey,9.0,8.0,1.12,17.0,1.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Search and Destroy,Payload,72,Wuskin,5.0,7.0,0.71,12.0,-2.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Search and Destroy,Payload,49,Zed,4.0,9.0,0.44,13.0,-5.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Search and Destroy,Payload,103,Mayhem,8.0,8.0,1.0,16.0,0.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Search and Destroy,Payload,35,Methodz,7.0,8.0,0.88,15.0,-1.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Search and Destroy,Payload,154,Parzelion,7.0,9.0,0.78,16.0,-2.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Search and Destroy,Payload,88,Proto,10.0,7.0,1.43,17.0,3.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-2,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Search and Destroy,Payload,123,Royalty,3.0,9.0,0.33,12.0,-6.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Control,Arsenal,46,Dylan,22.0,13.0,1.69,35.0,9.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Control,Arsenal,47,Seany,16.0,13.0,1.23,29.0,3.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Control,Arsenal,121,Tommey,20.0,17.0,1.18,37.0,3.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Control,Arsenal,72,Wuskin,15.0,12.0,1.25,27.0,3.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Control,Arsenal,49,Zed,15.0,18.0,0.83,33.0,-3.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Control,Arsenal,103,Mayhem,14.0,18.0,0.78,32.0,-4.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Control,Arsenal,35,Methodz,14.0,16.0,0.88,30.0,-2.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Control,Arsenal,154,Parzelion,17.0,17.0,1.0,34.0,0.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Control,Arsenal,88,Proto,11.0,18.0,0.61,29.0,-7.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-3,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Control,Arsenal,123,Royalty,17.0,19.0,0.89,36.0,-2.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Hacienda,46,Dylan,29.0,28.0,1.04,57.0,1.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Hacienda,47,Seany,36.0,19.0,1.89,55.0,17.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Hacienda,121,Tommey,25.0,31.0,0.81,56.0,-6.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Hacienda,72,Wuskin,27.0,22.0,1.23,49.0,5.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,75.0,Team Reciprocity,71.0,UYU,Hardpoint,Hacienda,49,Zed,24.0,29.0,0.83,53.0,-5.0,Win
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Hacienda,103,Mayhem,31.0,26.0,1.19,57.0,5.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Hacienda,35,Methodz,26.0,30.0,0.87,56.0,-4.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Hacienda,154,Parzelion,23.0,25.0,0.92,48.0,-2.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Hacienda,88,Proto,23.0,28.0,0.82,51.0,-5.0,Loss
bo4-london-losers2-match-1,bo4-london-losers2-match-1-map-4,CWL London 2019,71.0,UYU,75.0,Team Reciprocity,Hardpoint,Hacienda,123,Royalty,26.0,33.0,0.79,59.0,-7.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Gridlock,28,aBeZy,22.0,21.0,1.05,43.0,1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Gridlock,25,Arcitys,24.0,12.0,2.0,36.0,12.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Gridlock,42,Clayster,15.0,16.0,0.94,31.0,-1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Gridlock,14,Prestinni,25.0,17.0,1.47,42.0,8.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Gridlock,27,Simp,17.0,15.0,1.13,32.0,2.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Gridlock,86,Blazt,16.0,21.0,0.76,37.0,-5.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Gridlock,184,Knight,17.0,20.0,0.85,37.0,-3.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Gridlock,69,Lacefield,16.0,22.0,0.73,38.0,-6.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Gridlock,173,LlamaGod,16.0,20.0,0.8,36.0,-4.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-1,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Gridlock,45,Parasite,16.0,20.0,0.8,36.0,-4.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Payload,28,aBeZy,5.0,7.0,0.71,12.0,-2.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Payload,25,Arcitys,6.0,7.0,0.86,13.0,-1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Payload,42,Clayster,8.0,5.0,1.6,13.0,3.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Payload,14,Prestinni,6.0,9.0,0.67,15.0,-3.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Payload,27,Simp,7.0,6.0,1.17,13.0,1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Payload,86,Blazt,9.0,7.0,1.29,16.0,2.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Payload,184,Knight,2.0,7.0,0.29,9.0,-5.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Payload,69,Lacefield,6.0,5.0,1.2,11.0,1.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Payload,173,LlamaGod,10.0,6.0,1.67,16.0,4.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-2,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Payload,45,Parasite,5.0,7.0,0.71,12.0,-2.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Control,Frequency,28,aBeZy,18.0,24.0,0.75,42.0,-6.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Control,Frequency,25,Arcitys,7.0,15.0,0.47,22.0,-8.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Control,Frequency,42,Clayster,18.0,14.0,1.29,32.0,4.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Control,Frequency,14,Prestinni,10.0,22.0,0.45,32.0,-12.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Control,Frequency,27,Simp,20.0,12.0,1.67,32.0,8.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Control,Frequency,86,Blazt,26.0,17.0,1.53,43.0,9.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Control,Frequency,184,Knight,11.0,16.0,0.69,27.0,-5.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Control,Frequency,69,Lacefield,16.0,15.0,1.07,31.0,1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Control,Frequency,173,LlamaGod,19.0,14.0,1.36,33.0,5.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-3,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Control,Frequency,45,Parasite,15.0,11.0,1.36,26.0,4.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Frequency,28,aBeZy,17.0,36.0,0.47,53.0,-19.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Frequency,25,Arcitys,35.0,23.0,1.52,58.0,12.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Frequency,42,Clayster,18.0,30.0,0.6,48.0,-12.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Frequency,14,Prestinni,29.0,37.0,0.78,66.0,-8.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Hardpoint,Frequency,27,Simp,28.0,32.0,0.88,60.0,-4.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Frequency,86,Blazt,35.0,27.0,1.3,62.0,8.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Frequency,184,Knight,28.0,24.0,1.17,52.0,4.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Frequency,69,Lacefield,35.0,23.0,1.52,58.0,12.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Frequency,173,LlamaGod,32.0,30.0,1.07,62.0,2.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-4,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Hardpoint,Frequency,45,Parasite,28.0,24.0,1.17,52.0,4.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Hacienda,28,aBeZy,5.0,6.0,0.83,11.0,-1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Hacienda,25,Arcitys,8.0,4.0,2.0,12.0,4.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Hacienda,42,Clayster,7.0,4.0,1.75,11.0,3.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Hacienda,14,Prestinni,7.0,6.0,1.17,13.0,1.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,5.0,eUnited,83.0,Midnight Esports,Search and Destroy,Hacienda,27,Simp,10.0,4.0,2.5,14.0,6.0,Win
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Hacienda,86,Blazt,5.0,7.0,0.71,12.0,-2.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Hacienda,184,Knight,3.0,8.0,0.38,11.0,-5.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Hacienda,69,Lacefield,4.0,7.0,0.57,11.0,-3.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Hacienda,173,LlamaGod,6.0,7.0,0.86,13.0,-1.0,Loss
bo4-london-losers2-match-2,bo4-london-losers2-match-2-map-5,CWL London 2019,83.0,Midnight Esports,5.0,eUnited,Search and Destroy,Hacienda,45,Parasite,6.0,8.0,0.75,14.0,-2.0,Loss
bo4-london-losers2-match-3,bo4-london-losers2-match-3-map-1,CWL London 2019,7.0,Splyce,12.0,Team Envy,Hardpoint,Hacienda,5,Accuracy,28.0,20.0,1.4,48.0,8.0,Loss
bo4-london-losers2-match-3,bo4-london-losers2-match-3-map-1,CWL London 2019,7.0,Splyce,12.0,Team Envy,Hardpoint,Hacienda,19,AquA,14.0,27.0,0.52,41.0,-13.0,Loss
bo4-london-losers2-match-3,bo4-london-losers2-match-3-map-1,CWL London 2019,7.0,Splyce,12.0,Team Envy,Hardpoint,Hacienda,74,Jurd,20.0,24.0,0.83,44.0,-4.0,Loss
bo4-london-losers2-match-3,bo4-london-losers2-match-3-map-1,CWL London 2019,7.0,Splyce,12.0,Team Envy,Hardpoint,Hacienda,15,Loony,16.0,25.0,0.64,41.0,-9.0,Loss
bo4-london-losers2-match-3,bo4-london-losers2-match-3-map-1,CWL London 2019,7.0,Splyce,12.0,Team Envy,Hardpoint,Hacienda,4,Temp,30.0,26.0,1.15,56.0,4.0,Loss
bo4-london-losers2-match-3,bo4-london-losers2-match-3-map-1,CWL London 2019,12.0,Team Envy,7.0,Splyce,Hardpoint,Hacienda,68,ACHES,18.0,22.0,0.82,40.0,-4.0,Win
