Match ID,Season Match Number,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Date,Team 1 Score,Team 2 Score,Winner,Match VOD
bo4-lasvegasplayin-winners1-match-1,1,16.0,Mindfreak,70.0,Str8 Rippin,CWL Las Vegas 2019 Play-In,12/6/18,0,3,Str8 Rippin,
bo4-lasvegasplayin-winners1-match-2,2,58.0,The Imperial,71.0,UYU,CWL Las Vegas 2019 Play-In,12/6/18,2,3,UYU,
bo4-lasvegasplayin-winners1-match-3,3,72.0,Pittsburgh Knights,73.0,Team Divine,CWL Las Vegas 2019 Play-In,12/6/18,3,2,Pittsburgh Knights,
bo4-lasvegasplayin-winners1-match-4,4,35.0,Tainted Minds,69.0,Gone Gaming,CWL Las Vegas 2019 Play-In,12/6/18,3,0,Tainted Minds,
bo4-lasvegasplayin-winners2-match-1,5,71.0,UYU,70.0,Str8 Rippin,CWL Las Vegas 2019 Play-In,12/6/18,2,3,Str8 Rippin,
bo4-lasvegasplayin-winners2-match-2,6,72.0,Pittsburgh Knights,35.0,Tainted Minds,CWL Las Vegas 2019 Play-In,12/6/18,3,1,Pittsburgh Knights,
bo4-lasvegasplayin-losers1-match-1,7,58.0,The Imperial,16.0,Mindfreak,CWL Las Vegas 2019 Play-In,12/6/18,0,3,Mindfreak,
bo4-lasvegasplayin-losers1-match-2,8,73.0,Team Divine,69.0,Gone Gaming,CWL Las Vegas 2019 Play-In,12/6/18,3,0,Team Divine,
bo4-lasvegasplayin-losers2-match-1,9,71.0,UYU,73.0,Team Divine,CWL Las Vegas 2019 Play-In,12/6/18,3,1,UYU,
bo4-lasvegasplayin-losers2-match-2,10,35.0,Tainted Minds,16.0,Mindfreak,CWL Las Vegas 2019 Play-In,12/6/18,0,3,Mindfreak,
bo4-lasvegas-poolA-match-1,11,74.0,100 Thieves,75.0,Team Reciprocity,CWL Las Vegas 2019,12/7/18,3,1,100 Thieves,https://www.twitch.tv/videos/346045966?t=01h34m27s
bo4-lasvegas-poolA-match-2,12,5.0,eUnited,16.0,Mindfreak,CWL Las Vegas 2019,12/7/18,3,1,eUnited,
bo4-lasvegas-poolA-match-3,13,5.0,eUnited,75.0,Team Reciprocity,CWL Las Vegas 2019,12/7/18,3,0,eUnited,
bo4-lasvegas-poolA-match-4,14,74.0,100 Thieves,16.0,Mindfreak,CWL Las Vegas 2019,12/7/18,3,1,100 Thieves,
bo4-lasvegas-poolB-match-1,15,1.0,Luminosity Gaming,13.0,Red Reserve,CWL Las Vegas 2019,12/7/18,3,1,Luminosity Gaming,
bo4-lasvegas-poolB-match-2,16,6.0,Evil Geniuses,71.0,UYU,CWL Las Vegas 2019,12/7/18,3,1,Evil Geniuses,
bo4-lasvegas-poolB-match-3,17,13.0,Red Reserve,6.0,Evil Geniuses,CWL Las Vegas 2019,12/7/18,2,3,Evil Geniuses,
bo4-lasvegas-poolB-match-4,18,1.0,Luminosity Gaming,71.0,UYU,CWL Las Vegas 2019,12/7/18,3,0,Luminosity Gaming,
bo4-lasvegas-poolB-match-5,19,1.0,Luminosity Gaming,6.0,Evil Geniuses,CWL Las Vegas 2019,12/7/18,2,3,Evil Geniuses,
bo4-lasvegas-poolB-match-6,20,13.0,Red Reserve,71.0,UYU,CWL Las Vegas 2019,12/7/18,2,3,UYU,
bo4-lasvegas-poolC-match-1,21,20.0,FaZe Clan,12.0,Team Envy,CWL Las Vegas 2019,12/7/18,3,2,FaZe Clan,
bo4-lasvegas-poolC-match-2,22,23.0,Lightning Pandas,70.0,Str8 Rippin,CWL Las Vegas 2019,12/7/18,3,1,Lightning Pandas,
bo4-lasvegas-poolC-match-3,23,12.0,Team Envy,23.0,Lightning Pandas,CWL Las Vegas 2019,12/7/18,3,1,Team Envy,
bo4-lasvegas-poolC-match-4,24,20.0,FaZe Clan,70.0,Str8 Rippin,CWL Las Vegas 2019,12/7/18,1,3,Str8 Rippin,
bo4-lasvegas-poolD-match-1,25,7.0,Splyce,76.0,G2 Esports,CWL Las Vegas 2019,12/7/18,3,2,Splyce,
bo4-lasvegas-poolD-match-2,26,9.0,OpTic Gaming,72.0,Pittsburgh Knights,CWL Las Vegas 2019,12/7/18,3,0,OpTic Gaming,
bo4-lasvegas-poolD-match-3,27,9.0,OpTic Gaming,76.0,G2 Esports,CWL Las Vegas 2019,12/7/18,3,0,OpTic Gaming,
bo4-lasvegas-poolD-match-4,28,7.0,Splyce,72.0,Pittsburgh Knights,CWL Las Vegas 2019,12/7/18,3,1,Splyce,
bo4-lasvegas-poolD-match-5,29,7.0,Splyce,9.0,OpTic Gaming,CWL Las Vegas 2019,12/7/18,1,3,OpTic Gaming,
bo4-lasvegas-poolD-match-6,30,76.0,G2 Esports,72.0,Pittsburgh Knights,CWL Las Vegas 2019,12/7/18,1,3,Pittsburgh Knights,
bo4-lasvegas-poolA-match-5,31,74.0,100 Thieves,5.0,eUnited,CWL Las Vegas 2019,12/8/18,1,3,eUnited,
bo4-lasvegas-poolA-match-6,32,75.0,Team Reciprocity,16.0,Mindfreak,CWL Las Vegas 2019,12/8/18,3,1,Team Reciprocity,
bo4-lasvegas-poolA-match-7,33,16.0,Mindfreak,52.0,Team Sween,CWL Las Vegas 2019,12/8/18,0,3,Team Sween,
bo4-lasvegas-poolA-match-8,34,5.0,eUnited,52.0,Team Sween,CWL Las Vegas 2019,12/8/18,3,1,eUnited,
bo4-lasvegas-poolA-match-9,35,74.0,100 Thieves,52.0,Team Sween,CWL Las Vegas 2019,12/8/18,0,3,Team Sween,
bo4-lasvegas-poolA-match-10,36,75.0,Team Reciprocity,52.0,Team Sween,CWL Las Vegas 2019,12/8/18,0,3,Team Sween,
bo4-lasvegas-poolB-match-7,37,71.0,UYU,32.0,Team Heretics,CWL Las Vegas 2019,12/8/18,3,1,UYU,
bo4-lasvegas-poolB-match-8,38,6.0,Evil Geniuses,32.0,Team Heretics,CWL Las Vegas 2019,12/8/18,0,3,Team Heretics,
bo4-lasvegas-poolB-match-9,39,1.0,Luminosity Gaming,32.0,Team Heretics,CWL Las Vegas 2019,12/8/18,3,1,Luminosity Gaming,
bo4-lasvegas-poolB-match-10,40,13.0,Red Reserve,32.0,Team Heretics,CWL Las Vegas 2019,12/8/18,3,1,Red Reserve,
bo4-lasvegas-poolC-match-5,41,20.0,FaZe Clan,23.0,Lightning Pandas,CWL Las Vegas 2019,12/8/18,1,3,Lightning Pandas,
bo4-lasvegas-poolC-match-6,42,12.0,Team Envy,70.0,Str8 Rippin,CWL Las Vegas 2019,12/8/18,2,3,Str8 Rippin,
bo4-lasvegas-poolC-match-7,43,70.0,Str8 Rippin,77.0,Mazer Gaming,CWL Las Vegas 2019,12/8/18,3,0,Str8 Rippin,
bo4-lasvegas-poolC-match-8,44,12.0,Team Envy,77.0,Mazer Gaming,CWL Las Vegas 2019,12/8/18,2,3,Mazer Gaming,
bo4-lasvegas-poolC-match-9,45,23.0,Lightning Pandas,77.0,Mazer Gaming,CWL Las Vegas 2019,12/8/18,3,2,Lightning Pandas,
bo4-lasvegas-poolC-match-10,46,20.0,FaZe Clan,77.0,Mazer Gaming,CWL Las Vegas 2019,12/8/18,3,0,FaZe Clan,
bo4-lasvegas-poolD-match-7,47,72.0,Pittsburgh Knights,78.0,Excelerate Gaming,CWL Las Vegas 2019,12/8/18,3,1,Pittsburgh Knights,
bo4-lasvegas-poolD-match-8,48,7.0,Splyce,78.0,Excelerate Gaming,CWL Las Vegas 2019,12/8/18,3,1,Splyce,
bo4-lasvegas-poolD-match-9,49,9.0,OpTic Gaming,78.0,Excelerate Gaming,CWL Las Vegas 2019,12/8/18,3,0,OpTic Gaming,
bo4-lasvegas-poolD-match-10,50,76.0,G2 Esports,78.0,Excelerate Gaming,CWL Las Vegas 2019,12/8/18,0,3,Excelerate Gaming,
bo4-lasvegas-losers1-match-1,51,16.0,Mindfreak,79.0,FC Black,CWL Las Vegas 2019,12/8/18,3,1,Mindfreak,
bo4-lasvegas-losers1-match-2,52,32.0,Team Heretics,80.0,Revenge,CWL Las Vegas 2019,12/8/18,3,2,Team Heretics,
bo4-lasvegas-losers1-match-3,53,76.0,G2 Esports,58.0,The Imperial,CWL Las Vegas 2019,12/8/18,3,0,G2 Esports,
bo4-lasvegas-losers1-match-4,54,12.0,Team Envy,35.0,Tainted Minds,CWL Las Vegas 2019,12/8/18,3,0,Team Envy,
bo4-lasvegas-winners1-match-1,55,7.0,Splyce,6.0,Evil Geniuses,CWL Las Vegas 2019,12/8/18,3,0,Splyce,
bo4-lasvegas-winners1-match-2,56,9.0,OpTic Gaming,1.0,Luminosity Gaming,CWL Las Vegas 2019,12/8/18,3,0,OpTic Gaming,
bo4-lasvegas-winners1-match-3,57,5.0,eUnited,70.0,Str8 Rippin,CWL Las Vegas 2019,12/8/18,3,1,eUnited,
bo4-lasvegas-winners1-match-4,58,23.0,Lightning Pandas,52.0,Team Sween,CWL Las Vegas 2019,12/8/18,2,3,Team Sween,
bo4-lasvegas-losers2-match-1,59,78.0,Excelerate Gaming,12.0,Team Envy,CWL Las Vegas 2019,12/9/18,0,3,Team Envy,
bo4-lasvegas-losers2-match-2,60,75.0,Team Reciprocity,32.0,Team Heretics,CWL Las Vegas 2019,12/9/18,3,1,Team Reciprocity,
bo4-lasvegas-losers2-match-3,61,77.0,Mazer Gaming,76.0,G2 Esports,CWL Las Vegas 2019,12/9/18,0,3,G2 Esports,
bo4-lasvegas-losers2-match-4,62,13.0,Red Reserve,16.0,Mindfreak,CWL Las Vegas 2019,12/9/18,3,0,Red Reserve,
bo4-lasvegas-losers3-match-1,63,71.0,UYU,12.0,Team Envy,CWL Las Vegas 2019,12/9/18,1,3,Team Envy,
bo4-lasvegas-losers3-match-2,64,20.0,FaZe Clan,75.0,Team Reciprocity,CWL Las Vegas 2019,12/9/18,2,3,Team Reciprocity,
bo4-lasvegas-losers3-match-3,65,74.0,100 Thieves,76.0,G2 Esports,CWL Las Vegas 2019,12/9/18,3,0,100 Thieves,
bo4-lasvegas-losers3-match-4,66,72.0,Pittsburgh Knights,13.0,Red Reserve,CWL Las Vegas 2019,12/9/18,1,3,Red Reserve,
bo4-lasvegas-losers4-match-1,67,12.0,Team Envy,23.0,Lightning Pandas,CWL Las Vegas 2019,12/9/18,1,3,Lightning Pandas,
bo4-lasvegas-losers4-match-2,68,6.0,Evil Geniuses,75.0,Team Reciprocity,CWL Las Vegas 2019,12/9/18,3,1,Evil Geniuses,
bo4-lasvegas-losers4-match-3,69,1.0,Luminosity Gaming,74.0,100 Thieves,CWL Las Vegas 2019,12/9/18,3,1,Luminosity Gaming,
bo4-lasvegas-losers4-match-4,70,70.0,Str8 Rippin,13.0,Red Reserve,CWL Las Vegas 2019,12/9/18,3,1,Str8 Rippin,
bo4-lasvegas-losers5-match-1,71,23.0,Lightning Pandas,6.0,Evil Geniuses,CWL Las Vegas 2019,12/9/18,3,0,Lightning Pandas,
bo4-lasvegas-losers5-match-2,72,1.0,Luminosity Gaming,70.0,Str8 Rippin,CWL Las Vegas 2019,12/9/18,3,2,Luminosity Gaming,
bo4-lasvegas-winners2-match-1,73,52.0,Team Sween,7.0,Splyce,CWL Las Vegas 2019,12/9/18,0,3,Splyce,
bo4-lasvegas-winners2-match-2,74,5.0,eUnited,9.0,OpTic Gaming,CWL Las Vegas 2019,12/9/18,1,3,OpTic Gaming,
bo4-lasvegas-losers6-match-1,75,5.0,eUnited,23.0,Lightning Pandas,CWL Las Vegas 2019,12/9/18,3,0,eUnited,
bo4-lasvegas-losers6-match-2,76,52.0,Team Sween,1.0,Luminosity Gaming,CWL Las Vegas 2019,12/9/18,1,3,Luminosity Gaming,
bo4-lasvegas-losers7-match-1,77,5.0,eUnited,1.0,Luminosity Gaming,CWL Las Vegas 2019,12/9/18,3,1,eUnited,
bo4-lasvegas-winnersfinals-match-1,78,9.0,OpTic Gaming,7.0,Splyce,CWL Las Vegas 2019,12/9/18,3,2,OpTic Gaming,
bo4-lasvegas-losersfinals-match-1,79,7.0,Splyce,5.0,eUnited,CWL Las Vegas 2019,12/9/18,2,3,eUnited,
bo4-lasvegas-grandfinals-match-1,80,9.0,OpTic Gaming,5.0,eUnited,CWL Las Vegas 2019,12/9/18,3,0,OpTic Gaming,
bo4-plqualifier-poolA-match-1,81,20.0,FaZe Clan,79.0,FC Black,Pro League Qualifier,1/16/19,3,0,FaZe Clan,
bo4-plqualifier-poolA-match-2,82,52.0,Team Sween,73.0,Team Divine,Pro League Qualifier,1/16/19,3,0,Team Sween,
bo4-plqualifier-poolA-match-3,83,52.0,Team Sween,75.0,Team Reciprocity,Pro League Qualifier,1/16/19,0,3,Team Reciprocity,
bo4-plqualifier-poolA-match-4,84,81.0,Project 18,79.0,FC Black,Pro League Qualifier,1/16/19,1,3,FC Black,
bo4-plqualifier-poolA-match-5,85,20.0,FaZe Clan,10.0,Enigma6 Group,Pro League Qualifier,1/16/19,1,3,Enigma6 Group,
bo4-plqualifier-poolA-match-6,86,81.0,Project 18,73.0,Team Divine,Pro League Qualifier,1/16/19,3,1,Project 18,
bo4-plqualifier-poolB-match-1,87,23.0,Lightning Pandas,32.0,Team Heretics,Pro League Qualifier,1/16/19,1,3,Team Heretics,
bo4-plqualifier-poolB-match-2,88,35.0,Tainted Minds,82.0,Fact Revolution,Pro League Qualifier,1/16/19,0,3,Fact Revolution,
bo4-plqualifier-poolB-match-3,89,32.0,Team Heretics,62.0,Vodafone Giants,Pro League Qualifier,1/16/19,3,0,Team Heretics,
bo4-plqualifier-poolB-match-4,90,76.0,G2 Esports,35.0,Tainted Minds,Pro League Qualifier,1/16/19,3,1,G2 Esports,
bo4-plqualifier-poolB-match-5,91,12.0,Team Envy,76.0,G2 Esports,Pro League Qualifier,1/16/19,3,2,Team Envy,
bo4-plqualifier-poolB-match-6,92,82.0,Fact Revolution,62.0,Vodafone Giants,Pro League Qualifier,1/16/19,3,0,Fact Revolution,
bo4-plqualifier-poolC-match-1,93,74.0,100 Thieves,83.0,Midnight Esports,Pro League Qualifier,1/16/19,0,3,Midnight Esports,
bo4-plqualifier-poolC-match-2,94,84.0,Team Space,85.0,Overtime eSport,Pro League Qualifier,1/16/19,0,3,Overtime eSport,
bo4-plqualifier-poolC-match-3,95,72.0,Pittsburgh Knights,77.0,Mazer Gaming,Pro League Qualifier,1/16/19,3,0,Pittsburgh Knights,
bo4-plqualifier-poolC-match-4,96,78.0,Excelerate Gaming,83.0,Midnight Esports,Pro League Qualifier,1/16/19,2,3,Midnight Esports,
bo4-plqualifier-poolC-match-5,97,84.0,Team Space,74.0,100 Thieves,Pro League Qualifier,1/16/19,2,3,100 Thieves,
bo4-plqualifier-poolC-match-6,98,78.0,Excelerate Gaming,85.0,Overtime eSport,Pro League Qualifier,1/16/19,3,2,Excelerate Gaming,
bo4-plqualifier-poolD-match-1,99,6.0,Evil Geniuses,16.0,Mindfreak,Pro League Qualifier,1/16/19,2,3,Mindfreak,
bo4-plqualifier-poolD-match-2,100,71.0,UYU,58.0,The Imperial,Pro League Qualifier,1/16/19,2,3,The Imperial,
bo4-plqualifier-poolD-match-3,101,16.0,Mindfreak,86.0,Nation of Power,Pro League Qualifier,1/16/19,3,1,Mindfreak,
bo4-plqualifier-poolD-match-4,102,58.0,The Imperial,41.0,Movistar Riders,Pro League Qualifier,1/16/19,2,3,Movistar Riders,
bo4-plqualifier-poolD-match-5,103,13.0,Red Reserve,71.0,UYU,Pro League Qualifier,1/16/19,1,3,UYU,
bo4-plqualifier-poolD-match-6,104,41.0,Movistar Riders,86.0,Nation of Power,Pro League Qualifier,1/16/19,3,2,Movistar Riders,
bo4-plqualifier-poolA-match-7,105,75.0,Team Reciprocity,10.0,Enigma6 Group,Pro League Qualifier,1/17/19,3,2,Team Reciprocity,
bo4-plqualifier-poolA-match-8,106,20.0,FaZe Clan,81.0,Project 18,Pro League Qualifier,1/17/19,1,3,Project 18,
bo4-plqualifier-poolA-match-9,107,52.0,Team Sween,79.0,FC Black,Pro League Qualifier,1/17/19,3,0,Team Sween,
bo4-plqualifier-poolA-match-10,108,75.0,Team Reciprocity,73.0,Team Divine,Pro League Qualifier,1/17/19,0,3,Team Divine,
bo4-plqualifier-poolB-match-7,109,23.0,Lightning Pandas,62.0,Vodafone Giants,Pro League Qualifier,1/17/19,1,3,Vodafone Giants,
bo4-plqualifier-poolB-match-8,110,76.0,G2 Esports,82.0,Fact Revolution,Pro League Qualifier,1/17/19,3,1,G2 Esports,
bo4-plqualifier-poolB-match-9,111,12.0,Team Envy,32.0,Team Heretics,Pro League Qualifier,1/17/19,3,2,Team Envy,
bo4-plqualifier-poolB-match-10,112,35.0,Tainted Minds,62.0,Vodafone Giants,Pro League Qualifier,1/17/19,3,1,Tainted Minds,
bo4-plqualifier-poolC-match-7,113,84.0,Team Space,78.0,Excelerate Gaming,Pro League Qualifier,1/17/19,3,0,Team Space,
bo4-plqualifier-poolC-match-8,114,83.0,Midnight Esports,85.0,Overtime eSport,Pro League Qualifier,1/17/19,3,2,Midnight Esports,
bo4-plqualifier-poolC-match-9,115,72.0,Pittsburgh Knights,83.0,Midnight Esports,Pro League Qualifier,1/17/19,1,3,Midnight Esports,
bo4-plqualifier-poolC-match-10,116,78.0,Excelerate Gaming,77.0,Mazer Gaming,Pro League Qualifier,1/17/19,3,0,Excelerate Gaming,
bo4-plqualifier-poolC-match-11,117,74.0,100 Thieves,72.0,Pittsburgh Knights,Pro League Qualifier,1/17/19,1,3,Pittsburgh Knights,
bo4-plqualifier-poolC-match-12,118,85.0,Overtime eSport,77.0,Mazer Gaming,Pro League Qualifier,1/17/19,3,0,Overtime eSport,
bo4-plqualifier-poolD-match-7,119,16.0,Mindfreak,58.0,The Imperial,Pro League Qualifier,1/17/19,3,1,Mindfreak,
bo4-plqualifier-poolD-match-8,120,71.0,UYU,86.0,Nation of Power,Pro League Qualifier,1/17/19,3,0,UYU,
bo4-plqualifier-poolD-match-9,121,13.0,Red Reserve,58.0,The Imperial,Pro League Qualifier,1/17/19,3,1,Red Reserve,
bo4-plqualifier-poolD-match-10,122,6.0,Evil Geniuses,41.0,Movistar Riders,Pro League Qualifier,1/17/19,3,0,Evil Geniuses,
bo4-plqualifier-poolD-match-11,123,6.0,Evil Geniuses,13.0,Red Reserve,Pro League Qualifier,1/17/19,3,2,Evil Geniuses,
bo4-plqualifier-poolD-match-12,124,16.0,Mindfreak,41.0,Movistar Riders,Pro League Qualifier,1/17/19,3,0,Mindfreak,
bo4-plqualifier-poolA-match-11,125,52.0,Team Sween,81.0,Project 18,Pro League Qualifier,1/18/19,3,0,Team Sween,
bo4-plqualifier-poolA-match-12,126,79.0,FC Black,73.0,Team Divine,Pro League Qualifier,1/18/19,3,0,FC Black,
bo4-plqualifier-poolA-match-13,127,75.0,Team Reciprocity,79.0,FC Black,Pro League Qualifier,1/18/19,1,3,FC Black,
bo4-plqualifier-poolA-match-14,128,81.0,Project 18,10.0,Enigma6 Group,Pro League Qualifier,1/18/19,1,3,Enigma6 Group,
bo4-plqualifier-poolA-match-15,129,75.0,Team Reciprocity,20.0,FaZe Clan,Pro League Qualifier,1/18/19,3,0,Team Reciprocity,
bo4-plqualifier-poolA-match-16,130,73.0,Team Divine,10.0,Enigma6 Group,Pro League Qualifier,1/18/19,0,3,Enigma6 Group,
bo4-plqualifier-poolB-match-11,131,23.0,Lightning Pandas,12.0,Team Envy,Pro League Qualifier,1/18/19,0,3,Team Envy,
bo4-plqualifier-poolB-match-12,132,32.0,Team Heretics,35.0,Tainted Minds,Pro League Qualifier,1/18/19,3,0,Team Heretics,
bo4-plqualifier-poolB-match-13,133,12.0,Team Envy,35.0,Tainted Minds,Pro League Qualifier,1/18/19,3,0,Team Envy,
bo4-plqualifier-poolB-match-14,134,23.0,Lightning Pandas,82.0,Fact Revolution,Pro League Qualifier,1/18/19,2,3,Fact Revolution,
bo4-plqualifier-poolB-match-15,135,76.0,G2 Esports,62.0,Vodafone Giants,Pro League Qualifier,1/18/19,3,0,G2 Esports,
bo4-plqualifier-poolB-match-16,136,32.0,Team Heretics,82.0,Fact Revolution,Pro League Qualifier,1/18/19,3,0,Team Heretics,
bo4-plqualifier-poolC-match-13,137,72.0,Pittsburgh Knights,78.0,Excelerate Gaming,Pro League Qualifier,1/18/19,1,3,Excelerate Gaming,
bo4-plqualifier-poolC-match-14,138,74.0,100 Thieves,77.0,Mazer Gaming,Pro League Qualifier,1/18/19,3,2,100 Thieves,
bo4-plqualifier-poolC-match-15,139,74.0,100 Thieves,85.0,Overtime eSport,Pro League Qualifier,1/18/19,3,1,100 Thieves,
bo4-plqualifier-poolC-match-16,140,84.0,Team Space,83.0,Midnight Esports,Pro League Qualifier,1/18/19,1,3,Midnight Esports,
bo4-plqualifier-poolD-match-13,141,6.0,Evil Geniuses,86.0,Nation of Power,Pro League Qualifier,1/18/19,3,1,Evil Geniuses,
bo4-plqualifier-poolD-match-14,142,71.0,UYU,41.0,Movistar Riders,Pro League Qualifier,1/18/19,3,0,UYU,
bo4-plqualifier-poolD-match-15,143,13.0,Red Reserve,16.0,Mindfreak,Pro League Qualifier,1/18/19,3,1,Red Reserve,
bo4-plqualifier-poolD-match-16,144,58.0,The Imperial,86.0,Nation of Power,Pro League Qualifier,1/18/19,3,2,The Imperial,
bo4-plqualifier-poolA-match-17,145,52.0,Team Sween,10.0,Enigma6 Group,Pro League Qualifier,1/19/19,1,3,Enigma6 Group,
bo4-plqualifier-poolA-match-18,146,20.0,FaZe Clan,73.0,Team Divine,Pro League Qualifier,1/19/19,3,2,FaZe Clan,
bo4-plqualifier-poolA-match-19,147,75.0,Team Reciprocity,81.0,Project 18,Pro League Qualifier,1/19/19,3,0,Team Reciprocity,
bo4-plqualifier-poolA-match-20,148,79.0,FC Black,10.0,Enigma6 Group,Pro League Qualifier,1/19/19,0,3,Enigma6 Group,
bo4-plqualifier-poolA-match-21,149,52.0,Team Sween,20.0,FaZe Clan,Pro League Qualifier,1/19/19,2,3,FaZe Clan,
bo4-plqualifier-poolB-match-17,150,23.0,Lightning Pandas,76.0,G2 Esports,Pro League Qualifier,1/19/19,1,3,G2 Esports,
bo4-plqualifier-poolB-match-18,151,12.0,Team Envy,62.0,Vodafone Giants,Pro League Qualifier,1/19/19,3,1,Team Envy,
bo4-plqualifier-poolB-match-19,152,23.0,Lightning Pandas,35.0,Tainted Minds,Pro League Qualifier,1/19/19,2,3,Tainted Minds,
bo4-plqualifier-poolB-match-20,153,12.0,Team Envy,82.0,Fact Revolution,Pro League Qualifier,1/19/19,3,0,Team Envy,
bo4-plqualifier-poolB-match-21,154,76.0,G2 Esports,32.0,Team Heretics,Pro League Qualifier,1/19/19,2,3,Team Heretics,
bo4-plqualifier-poolC-match-17,155,74.0,100 Thieves,78.0,Excelerate Gaming,Pro League Qualifier,1/19/19,3,0,100 Thieves,
bo4-plqualifier-poolC-match-18,156,83.0,Midnight Esports,77.0,Mazer Gaming,Pro League Qualifier,1/19/19,3,0,Midnight Esports,
bo4-plqualifier-poolC-match-19,157,72.0,Pittsburgh Knights,85.0,Overtime eSport,Pro League Qualifier,1/19/19,2,3,Overtime eSport,
bo4-plqualifier-poolC-match-20,158,84.0,Team Space,77.0,Mazer Gaming,Pro League Qualifier,1/19/19,3,0,Team Space,
bo4-plqualifier-poolC-match-21,159,84.0,Team Space,72.0,Pittsburgh Knights,Pro League Qualifier,1/19/19,3,1,Team Space,
bo4-plqualifier-poolD-match-17,160,71.0,UYU,16.0,Mindfreak,Pro League Qualifier,1/19/19,3,2,UYU,
bo4-plqualifier-poolD-match-18,161,13.0,Red Reserve,86.0,Nation of Power,Pro League Qualifier,1/19/19,3,1,Red Reserve,
bo4-plqualifier-poolD-match-19,162,6.0,Evil Geniuses,58.0,The Imperial,Pro League Qualifier,1/19/19,3,1,Evil Geniuses,
bo4-plqualifier-poolD-match-20,163,13.0,Red Reserve,41.0,Movistar Riders,Pro League Qualifier,1/19/19,3,0,Red Reserve,
bo4-plqualifier-poolD-match-21,164,6.0,Evil Geniuses,71.0,UYU,Pro League Qualifier,1/19/19,3,0,Evil Geniuses,
bo4-plqualifier-winners1-match-1,165,16.0,Mindfreak,79.0,FC Black,Pro League Qualifier,1/20/19,3,2,Mindfreak,
bo4-plqualifier-winners1-match-2,166,84.0,Team Space,35.0,Tainted Minds,Pro League Qualifier,1/20/19,3,0,Team Space,
bo4-plqualifier-winners1-match-3,167,82.0,Fact Revolution,78.0,Excelerate Gaming,Pro League Qualifier,1/20/19,2,3,Excelerate Gaming,
bo4-plqualifier-winners1-match-4,168,52.0,Team Sween,41.0,Movistar Riders,Pro League Qualifier,1/20/19,3,0,Team Sween,
bo4-plqualifier-winners2-match-1,169,84.0,Team Space,13.0,Red Reserve,Pro League Qualifier,1/20/19,3,1,Team Space,
bo4-plqualifier-winners2-match-2,170,76.0,G2 Esports,16.0,Mindfreak,Pro League Qualifier,1/20/19,1,3,Mindfreak,
bo4-plqualifier-winners2-match-3,171,20.0,FaZe Clan,78.0,Excelerate Gaming,Pro League Qualifier,1/20/19,2,3,Excelerate Gaming,
bo4-plqualifier-winners2-match-4,172,52.0,Team Sween,85.0,Overtime eSport,Pro League Qualifier,1/20/19,3,1,Team Sween,
bo4-plqualifier-losers2-match-1,173,13.0,Red Reserve,82.0,Fact Revolution,Pro League Qualifier,1/20/19,3,0,Red Reserve,
bo4-plqualifier-losers2-match-2,174,85.0,Overtime eSport,79.0,FC Black,Pro League Qualifier,1/20/19,3,1,Overtime eSport,
bo4-plqualifier-losers2-match-3,175,76.0,G2 Esports,41.0,Movistar Riders,Pro League Qualifier,1/20/19,3,2,G2 Esports,
bo4-plqualifier-losers2-match-4,176,20.0,FaZe Clan,35.0,Tainted Minds,Pro League Qualifier,1/20/19,3,0,FaZe Clan,
bo4-plqualifier-losers3-match-1,177,13.0,Red Reserve,76.0,G2 Esports,Pro League Qualifier,1/20/19,3,2,Red Reserve,
bo4-plqualifier-losers3-match-2,178,85.0,Overtime eSport,20.0,FaZe Clan,Pro League Qualifier,1/20/19,3,2,Overtime eSport,
bo4-plqualifier-winners3-match-1,179,78.0,Excelerate Gaming,52.0,Team Sween,Pro League Qualifier,1/20/19,3,0,Excelerate Gaming,
bo4-plqualifier-winners3-match-2,180,16.0,Mindfreak,84.0,Team Space,Pro League Qualifier,1/20/19,0,3,Team Space,
bo4-plqualifier-losers4-match-1,181,52.0,Team Sween,13.0,Red Reserve,Pro League Qualifier,1/20/19,1,3,Red Reserve,
bo4-plqualifier-losers4-match-2,182,16.0,Mindfreak,85.0,Overtime eSport,Pro League Qualifier,1/20/19,1,3,Overtime eSport,
bo4-plweek1-groupplay-match-1,183,13.0,Red Reserve,75.0,Team Reciprocity,Pro League Week 1,2/4/19,3,0,Red Reserve,
bo4-plweek1-groupplay-match-2,184,9.0,OpTic Gaming,83.0,Midnight Esports,Pro League Week 1,2/4/19,0,3,Midnight Esports,
bo4-plweek1-groupplay-match-3,185,87.0,Gen.G,13.0,Red Reserve,Pro League Week 1,2/5/19,3,1,Gen.G,
bo4-plweek1-groupplay-match-4,186,83.0,Midnight Esports,6.0,Evil Geniuses,Pro League Week 1,2/5/19,3,0,Midnight Esports,
bo4-plweek1-groupplay-match-5,187,71.0,UYU,9.0,OpTic Gaming,Pro League Week 1,2/5/19,2,3,OpTic Gaming,
bo4-plweek1-groupplay-match-6,188,1.0,Luminosity Gaming,75.0,Team Reciprocity,Pro League Week 1,2/5/19,2,3,Team Reciprocity,
bo4-plweek1-groupplay-match-7,189,75.0,Team Reciprocity,87.0,Gen.G,Pro League Week 1,2/6/19,1,3,Gen.G,
bo4-plweek1-groupplay-match-8,190,1.0,Luminosity Gaming,71.0,UYU,Pro League Week 1,2/6/19,1,3,UYU,
