Match ID,Map ID,Event,Team ID,Team,Opponent ID,Opponent,Mode,Map,Player ID,Player,Score,Kills,Deaths,K/D,Engagements,Difference,Damage,Map Result,Total Hill Time,P1 Time,P2 Time,P3 Time,P4 Time,P5 Time,First Bloods,First Deaths,Bombs Planted,Bombs Defused,Avg SnD Kills/Round,Avg SnD Dmg/Round,Tiers Captured,Offense Kills,Offense OBJ Kills,Defense Kills,Defense OBJ Kills,Avg Control Dmg/Round
cw-s4w1-groupplay-match-6,cw-s4w1-groupplay-match-6-map-5,Stage 4 Week 1,116.0,Los Angeles Thieves,106.0,Seattle Surge,Search and Destroy,Raid,1,Kenny,2025.0,8,4,2.0,12,4,1482.0,Win,,,,,,,2.0,0.0,2.0,0.0,1.14,211.71,,,,,,
cw-s4w1-groupplay-match-6,cw-s4w1-groupplay-match-6-map-5,Stage 4 Week 1,116.0,Los Angeles Thieves,106.0,Seattle Surge,Search and Destroy,Raid,2,TJHaLy,430.0,5,5,1.0,10,0,812.0,Win,,,,,,,1.0,0.0,0.0,0.0,0.71,116.0,,,,,,
cw-s4w1-groupplay-match-6,cw-s4w1-groupplay-match-6-map-5,Stage 4 Week 1,116.0,Los Angeles Thieves,106.0,Seattle Surge,Search and Destroy,Raid,54,Drazah,490.0,6,3,2.0,9,3,956.0,Win,,,,,,,2.0,0.0,0.0,0.0,0.86,136.57,,,,,,
cw-s4w1-groupplay-match-6,cw-s4w1-groupplay-match-6-map-5,Stage 4 Week 1,116.0,Los Angeles Thieves,106.0,Seattle Surge,Search and Destroy,Raid,53,Venom,1100.0,6,3,2.0,9,3,1265.0,Win,,,,,,,0.0,2.0,0.0,1.0,0.86,180.71,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Apocalypse,41,Asim,2160.0,21,22,0.95,43,-1,4070.0,Win,40.0,4.0,0.0,0.0,16.0,20.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Apocalypse,42,Clayster,2235.0,25,21,1.19,46,4,3642.0,Win,97.0,20.0,10.0,30.0,20.0,17.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Apocalypse,44,Mack,3355.0,25,15,1.67,40,10,4845.0,Win,112.0,4.0,29.0,20.0,14.0,45.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Apocalypse,58,Hydra,1585.0,18,18,1.0,36,0,3869.0,Win,49.0,15.0,1.0,0.0,6.0,27.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Apocalypse,57,Cheen,2125.0,23,19,1.21,42,4,4723.0,Loss,64.0,9.0,6.0,0.0,49.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Apocalypse,30,Assault,1635.0,17,23,0.74,40,-6,3628.0,Loss,28.0,0.0,10.0,16.0,2.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Apocalypse,31,Silly,1665.0,14,21,0.67,35,-7,2801.0,Loss,111.0,41.0,38.0,28.0,1.0,3.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-1,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Apocalypse,32,Apathy,2400.0,22,26,0.85,48,-4,4428.0,Loss,10.0,0.0,7.0,0.0,0.0,3.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Search and Destroy,Miami,41,Asim,700.0,7,7,1.0,14,0,1235.0,Loss,,,,,,,0.0,1.0,1.0,0.0,0.88,154.38,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Search and Destroy,Miami,42,Clayster,325.0,5,8,0.63,13,-3,1235.0,Loss,,,,,,,2.0,2.0,0.0,0.0,0.63,154.38,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Search and Destroy,Miami,44,Mack,540.0,4,7,0.57,11,-3,751.0,Loss,,,,,,,1.0,1.0,0.0,1.0,0.5,93.88,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Search and Destroy,Miami,58,Hydra,200.0,3,7,0.43,10,-4,928.0,Loss,,,,,,,1.0,0.0,0.0,0.0,0.38,116.0,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Search and Destroy,Miami,57,Cheen,600.0,5,5,1.0,10,0,1291.0,Win,,,,,,,1.0,1.0,1.0,0.0,0.63,161.38,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Search and Destroy,Miami,30,Assault,725.0,8,4,2.0,12,4,1285.0,Win,,,,,,,1.0,0.0,0.0,0.0,1.0,160.63,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Search and Destroy,Miami,31,Silly,750.0,7,6,1.17,13,1,1087.0,Win,,,,,,,2.0,2.0,2.0,0.0,0.88,135.88,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-2,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Search and Destroy,Miami,32,Apathy,2490.0,9,4,2.25,13,5,1474.0,Win,,,,,,,0.0,1.0,0.0,1.0,1.13,184.25,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Control,Garrison,41,Asim,1925.0,18,14,1.29,32,4,3436.0,Win,,,,,,,,,,,,,3.0,3.0,2.0,15.0,9.0,1145.33
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Control,Garrison,42,Clayster,2325.0,16,13,1.23,29,3,3056.0,Win,,,,,,,,,,,,,4.0,6.0,5.0,10.0,8.0,1018.67
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Control,Garrison,44,Mack,1675.0,15,9,1.67,24,6,2566.0,Win,,,,,,,,,,,,,4.0,3.0,1.0,12.0,5.0,855.33
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Control,Garrison,58,Hydra,1790.0,15,12,1.25,27,3,2447.0,Win,,,,,,,,,,,,,4.0,4.0,2.0,11.0,3.0,815.67
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Control,Garrison,57,Cheen,2125.0,19,15,1.27,34,4,3967.0,Loss,,,,,,,,,,,,,3.0,13.0,7.0,6.0,5.0,1322.33
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Control,Garrison,30,Assault,1340.0,8,15,0.53,23,-7,2040.0,Loss,,,,,,,,,,,,,3.0,8.0,3.0,0.0,0.0,680.0
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Control,Garrison,31,Silly,1755.0,14,17,0.82,31,-3,2644.0,Loss,,,,,,,,,,,,,3.0,10.0,5.0,4.0,2.0,881.33
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-3,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Control,Garrison,32,Apathy,1155.0,7,17,0.41,24,-10,1824.0,Loss,,,,,,,,,,,,,2.0,6.0,2.0,1.0,1.0,608.0
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Moscow,41,Asim,3295.0,29,15,1.93,44,14,5044.0,Win,50.0,34.0,10.0,0.0,6.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Moscow,42,Clayster,2485.0,20,22,0.91,42,-2,4407.0,Win,114.0,31.0,36.0,28.0,19.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Moscow,44,Mack,2640.0,28,17,1.65,45,11,3980.0,Win,53.0,11.0,35.0,6.0,1.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,110.0,New York Subliners,108.0,Los Angeles Guerrillas,Hardpoint,Moscow,58,Hydra,2680.0,25,15,1.67,40,10,4476.0,Win,74.0,21.0,26.0,0.0,27.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Moscow,57,Cheen,1780.0,23,23,1.0,46,0,4463.0,Loss,71.0,5.0,5.0,57.0,4.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Moscow,30,Assault,1615.0,20,27,0.74,47,-7,3537.0,Loss,43.0,11.0,11.0,0.0,21.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Moscow,31,Silly,990.0,11,26,0.42,37,-15,2838.0,Loss,53.0,28.0,1.0,0.0,24.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-7,cw-s4w1-groupplay-match-7-map-4,Stage 4 Week 1,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Hardpoint,Moscow,32,Apathy,1570.0,15,26,0.58,41,-11,2865.0,Loss,36.0,5.0,13.0,12.0,6.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Hardpoint,Moscow,37,Owakening,2785.0,26,16,1.63,42,10,4313.0,Win,52.0,45.0,7.0,0.0,0.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Hardpoint,Moscow,38,Skyz,2855.0,25,18,1.39,43,7,4327.0,Win,160.0,5.0,46.0,98.0,11.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Hardpoint,Moscow,55,Havok,1930.0,16,28,0.57,44,-12,3561.0,Win,57.0,25.0,17.0,13.0,2.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Hardpoint,Moscow,40,Neptune,1715.0,17,19,0.89,36,-2,3142.0,Win,26.0,16.0,6.0,0.0,4.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Hardpoint,Moscow,51,PaulEhx,1530.0,14,27,0.52,41,-13,3632.0,Loss,90.0,26.0,27.0,6.0,31.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Hardpoint,Moscow,61,Afro,2640.0,20,18,1.11,38,2,3708.0,Loss,49.0,18.0,5.0,0.0,26.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Hardpoint,Moscow,47,Seany,2865.0,23,21,1.1,44,2,4855.0,Loss,76.0,30.0,10.0,27.0,9.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-1,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Hardpoint,Moscow,48,Alexx,2095.0,24,18,1.33,42,6,3766.0,Loss,26.0,8.0,18.0,0.0,0.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Search and Destroy,Express,37,Owakening,750.0,8,6,1.33,14,2,1437.0,Win,,,,,,,2.0,3.0,0.0,0.0,0.89,159.67,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Search and Destroy,Express,38,Skyz,630.0,4,4,1.0,8,0,1242.0,Win,,,,,,,0.0,1.0,0.0,1.0,0.44,138.0,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Search and Destroy,Express,55,Havok,775.0,8,6,1.33,14,2,1379.0,Win,,,,,,,1.0,0.0,0.0,0.0,0.89,153.22,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Search and Destroy,Express,40,Neptune,925.0,9,5,1.8,14,4,1825.0,Win,,,,,,,1.0,1.0,2.0,0.0,1.0,202.78,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Search and Destroy,Express,51,PaulEhx,550.0,7,8,0.88,15,-1,1284.0,Loss,,,,,,,2.0,1.0,0.0,0.0,0.78,142.67,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Search and Destroy,Express,61,Afro,750.0,6,7,0.86,13,-1,1464.0,Loss,,,,,,,2.0,1.0,0.0,0.0,0.67,162.67,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Search and Destroy,Express,47,Seany,390.0,6,6,1.0,12,0,1632.0,Loss,,,,,,,0.0,1.0,0.0,0.0,0.67,181.33,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-2,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Search and Destroy,Express,48,Alexx,400.0,2,9,0.22,11,-7,389.0,Loss,,,,,,,1.0,1.0,2.0,0.0,0.22,43.22,,,,,,
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Control,Checkmate,37,Owakening,1515.0,15,14,1.07,29,1,3422.0,Win,,,,,,,,,,,,,1.0,2.0,2.0,13.0,8.0,1140.67
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Control,Checkmate,38,Skyz,2780.0,19,12,1.58,31,7,2771.0,Win,,,,,,,,,,,,,5.0,9.0,8.0,10.0,6.0,923.67
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Control,Checkmate,55,Havok,2350.0,19,12,1.58,31,7,3236.0,Win,,,,,,,,,,,,,2.0,6.0,2.0,13.0,4.0,1078.67
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,107.0,Florida Mutineers,111.0,London Royal Ravens,Control,Checkmate,40,Neptune,3340.0,25,18,1.39,43,7,3902.0,Win,,,,,,,,,,,,,1.0,12.0,7.0,13.0,7.0,1300.67
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Control,Checkmate,51,PaulEhx,2090.0,19,20,0.95,39,-1,3971.0,Loss,,,,,,,,,,,,,3.0,8.0,2.0,11.0,10.0,1323.67
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Control,Checkmate,61,Afro,1250.0,10,18,0.56,28,-8,2195.0,Loss,,,,,,,,,,,,,3.0,5.0,3.0,5.0,3.0,731.67
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Control,Checkmate,47,Seany,1515.0,15,20,0.75,35,-5,2646.0,Loss,,,,,,,,,,,,,2.0,12.0,7.0,3.0,2.0,882.0
cw-s4w1-groupplay-match-8,cw-s4w1-groupplay-match-8-map-3,Stage 4 Week 1,111.0,London Royal Ravens,107.0,Florida Mutineers,Control,Checkmate,48,Alexx,1830.0,12,20,0.6,32,-8,2448.0,Loss,,,,,,,,,,,,,4.0,7.0,5.0,5.0,2.0,816.0
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Raid,33,Cammy,1670.0,22,17,1.29,39,5,4074.0,Win,57.0,0.0,36.0,0.0,21.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Raid,34,Bance,5795.0,21,8,2.63,29,13,3690.0,Win,138.0,64.0,11.0,46.0,0.0,17.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Raid,50,Insight,2455.0,20,15,1.33,35,5,3920.0,Win,60.0,36.0,14.0,0.0,0.0,10.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Hardpoint,Raid,36,CleanX,2305.0,18,15,1.2,33,3,3404.0,Win,65.0,16.0,13.0,5.0,0.0,31.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Raid,9,Shotzzy,1105.0,11,21,0.52,32,-10,2736.0,Loss,19.0,0.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Raid,10,C6,1575.0,20,21,0.95,41,-1,3690.0,Loss,35.0,0.0,13.0,0.0,22.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Raid,11,iLLeY,1975.0,14,16,0.88,30,-2,3052.0,Loss,32.0,2.0,21.0,0.0,9.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-1,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Hardpoint,Raid,29,Vivid,1440.0,10,23,0.43,33,-13,2228.0,Loss,,0.0,9.0,59.0,15.0,0.0,,,,,,,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Express,33,Cammy,900.0,8,5,1.6,13,3,1473.0,Win,,,,,,,0.0,1.0,0.0,1.0,0.8,147.3,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Express,34,Bance,1300.0,6,7,0.86,13,-1,1429.0,Win,,,,,,,1.0,1.0,4.0,1.0,0.6,142.9,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Express,50,Insight,700.0,9,5,1.8,14,4,1584.0,Win,,,,,,,3.0,2.0,0.0,0.0,0.9,158.4,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Search and Destroy,Express,36,CleanX,600.0,6,7,0.86,13,-1,1123.0,Win,,,,,,,2.0,0.0,1.0,0.0,0.6,112.3,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Express,9,Shotzzy,650.0,5,8,0.63,13,-3,1148.0,Loss,,,,,,,2.0,2.0,3.0,0.0,0.5,114.8,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Express,10,C6,640.0,8,8,1.0,16,0,1889.0,Loss,,,,,,,2.0,2.0,0.0,1.0,0.8,188.9,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Express,11,iLLeY,500.0,5,8,0.63,13,-3,1234.0,Loss,,,,,,,0.0,1.0,0.0,1.0,0.5,123.4,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-2,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Search and Destroy,Express,29,Vivid,540.0,6,6,1.0,12,0,1047.0,Loss,,,,,,,0.0,1.0,1.0,0.0,0.6,104.7,,,,,,
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Garrison,33,Cammy,2100.0,20,19,1.05,39,1,4248.0,Win,,,,,,,,,,,,,4.0,9.0,7.0,11.0,4.0,1062.0
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Garrison,34,Bance,3825.0,21,24,0.88,45,-3,4413.0,Win,,,,,,,,,,,,,8.0,14.0,10.0,7.0,5.0,1103.25
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Garrison,50,Insight,2140.0,17,22,0.77,39,-5,3644.0,Win,,,,,,,,,,,,,4.0,9.0,6.0,8.0,7.0,911.0
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,112.0,Toronto Ultra,105.0,Dallas Empire,Control,Garrison,36,CleanX,5525.0,35,16,2.19,51,19,5092.0,Win,,,,,,,,,,,,,5.0,22.0,20.0,13.0,9.0,1273.0
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Garrison,9,Shotzzy,2150.0,18,25,0.72,43,-7,3491.0,Loss,,,,,,,,,,,,,2.0,8.0,8.0,10.0,8.0,872.75
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Garrison,10,C6,2150.0,24,22,1.09,46,2,4044.0,Loss,,,,,,,,,,,,,0.0,9.0,4.0,15.0,13.0,1011.0
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Garrison,11,iLLeY,2075.0,25,23,1.09,48,2,4021.0,Loss,,,,,,,,,,,,,1.0,9.0,3.0,16.0,13.0,1005.25
cw-s4w1-groupplay-match-9,cw-s4w1-groupplay-match-9-map-3,Stage 4 Week 1,105.0,Dallas Empire,112.0,Toronto Ultra,Control,Garrison,29,Vivid,1450.0,14,23,0.61,37,-9,3371.0,Loss,,,,,,,,,,,,,1.0,5.0,2.0,9.0,6.0,842.75
cw-s4w1-groupplay-match-10,cw-s4w1-groupplay-match-10-map-1,Stage 4 Week 1,117.0,OpTic Chicago,115.0,Atlanta FaZe,Hardpoint,Moscow,21,FORMAL,950.0,11,25,0.44,36,-14,2916.0,Loss,46.0,14.0,8.0,24.0,0.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-10,cw-s4w1-groupplay-match-10-map-1,Stage 4 Week 1,117.0,OpTic Chicago,115.0,Atlanta FaZe,Hardpoint,Moscow,22,Dashy,2075.0,22,19,1.16,41,3,5050.0,Loss,90.0,27.0,21.0,3.0,39.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-10,cw-s4w1-groupplay-match-10-map-1,Stage 4 Week 1,117.0,OpTic Chicago,115.0,Atlanta FaZe,Hardpoint,Moscow,23,Envoy,3995.0,28,24,1.17,52,4,4499.0,Loss,42.0,5.0,23.0,13.0,1.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-10,cw-s4w1-groupplay-match-10-map-1,Stage 4 Week 1,117.0,OpTic Chicago,115.0,Atlanta FaZe,Hardpoint,Moscow,24,Scump,1760.0,13,22,0.59,35,-9,3437.0,Loss,22.0,16.0,2.0,0.0,4.0,,,,,,,,,,,,,
cw-s4w1-groupplay-match-10,cw-s4w1-groupplay-match-10-map-1,Stage 4 Week 1,115.0,Atlanta FaZe,117.0,OpTic Chicago,Hardpoint,Moscow,25,Arcitys,3925.0,20,18,1.11,38,2,4065.0,Win,74.0,9.0,33.0,14.0,18.0,,,,,,,,,,,,,
